,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
642,Grimmstrasse,bus,"{'95', '79', '78', '28', '76'}",,,,
643,Grindelwaldstrasse,bus,{'12'},,,,
644,Gritznerstrasse,bus,{'33'},"52.46438146098689, 13.316483335491945",nan,['33']+ {'33'}+ {'33'},
645,Groß-Glienicker Weg,bus,"{'36', '34', '35'}",,,,
646,Groß-Ziethener Strasse,bus,"{'82', '30'}",,,,
647,Groß-Ziethener-Chaussee,bus,{'57'},"52.410472559817045, 13.479414283129158",nan,{'57'}+ {'57'},
648,Groß-Ziethener-Strasse,bus,{'78'},"52.39430930301034, 13.411034857603847","nan+nan, nan","['79']+ {'82'}, {'79'}+ {'79', '82', '78'}",
649,Großbeerenstrasse,bus,"{'19', '81', '24', '79', '28', '77'}",,,,
650,Großer Stern,bus,"{'24', '16', '69'}","52.51471344339627, 13.349987328429489",nan,"['16', '69']+ {'69', '16'}+ {'69', '16'}",
651,Großgörschenstrasse,s-bahn,{'1'},,,,
652,Grunewald,s-bahn,{'3'},"52.4892,13.2614",Q457266,['KBS 156']+ {'156'}+ {'3'},
653,"Grunewald, Roseneck",bus,"{'60', '29'}",,,,
654,Grunewaldstrasse,bus,"{'73', '16', '85'}","52.48907804007202, 13.345000249198607",nan,"['85']+ {'73', '85'}+ {'85', '73'}",
655,Grünau,s-bahn,"{'141', '110'}","52.4122,13.5746",Q111307258+Q324777,"['KBS 141', 'KBS 110']+ {'141', '110'}+ {'110', '141'}",
656,Grünbergallee,s-bahn,"{'115', '140'}","52.3992,13.5416",Q5612896,"['KBS 140', 'KBS 115']+ {'115', '140'}+ {'140', '115'}",
657,Grünberger Strasse,strassenbahn,{'4'},"52.5122359,13.452609",Q65706239,{'4'}+ {'4'},
658,Grüner Weg,bus,"{'25', '93', '41'}",,,,
659,Grünhofer Weg,bus,{'80'},"52.534302716812704, 13.18775030784576",nan,"['80', '31']+ {'31'}+ {'80'}",
660,Grünsteinweg,bus,{'79'},"52.42629631091223, 13.409327287943531",nan,{'78'}+ {'79'},
661,Grüntaler Strasse,bus,{'89'},,,,
662,Guerickestrasse,bus,{'1'},,,,
663,Gustav-Meyer-Allee,bus,{'12'},,,,
664,Gustav-Müller-Platz,bus,{'87'},"52.483564682706586, 13.361433684488112",nan,['84']+ {'84'}+ {'84'},
665,Gustav-Müller-Strasse,bus,{'4'},,,,
666,Gutschmidtstrasse,bus,"{'93', '91'}","52.437076827846255, 13.444129425003135",nan,"{'91', '93'}+ {'93', '91'}",
667,Gutshof Marienfeld,bus,{'52'},"52.408557224431995, 13.376664128444137",nan,['52']+ {'52'}+ {'52'},
668,Gutzmannstrasse,bus,{'1'},,,,
669,Gärtnerstrasse,bus,"{'17', '109', '86', '80'}",,,,
670,Gärtnerstrasse,strassenbahn,"{'3', '10', '16'}",,,,
671,Göllweg/Ankogelweg,bus,"{'78', '76'}",,,,
672,Görlitzer Bahnhof,u-bahn,{'1'},"52.4992,13.428",Q597759,{'1'}+ {'1'},
673,Göttinger Strasse,bus,"{'87', '76'}",,,,
674,Gößweinsteiner Gang,bus,{'35'},,,,
675,Güntzelstrasse,u-bahn,{'9'},"52.49194,13.33083",Q571563,['9']+ {'9'}+ {'9'},
676,Güntzelstrasse/Uhlandstrasse,bus,{'60'},,,,
677,Güterbahn Ruhleben,bus,"{'5', '54', '35'}","52.528463786145274, 13.221054867506954",nan,"['80', '31', '5', '35']+ {'5', '31', '35'}+ {'35', '80', '5'}",
678,Haarlemer Strasse,bus,"{'81', '73', '41'}",,,,
679,Habelschwerdter A.,bus,{'1'},,,,
680,Haberstrasse,bus,{'77'},,,,
681,Habichtstrasse/Strandbad,bus,"{'20', '27'}",,,,
682,Hackerscher Markt,strassenbahn,{'20'},"52.5238354,13.402603",Q65094590,['20']+ {'20'}+ {'20'},
683,Hackescher Mark,strassenbahn,"{'63', '63E'}",,,,
684,Hackescher Markt,strassenbahn,"{'71', '70', '24', '49', '108', '28'}",,,,
685,Hagenplatz,bus,{'86'},"52.483382973651, 13.265818700272884",nan,"['17']+ {'17'}+ {'17', '19'}",
686,Hainbuchenstrasse,bus,{'12'},,,,
687,Halbauer Weg,bus,{'81'},,,,
688,Halemweg,u-bahn,{'7'},"52.536666666667,13.286388888889",Q571025,['7']+ {'7'}+ {'7'},
689,Hallesches Tor,u-bahn,"{'1', '6'}","52.497777777778,13.391111111111",Q658302,"['1', '6']+ {'1', '6'}+ {'6', '1'}",
690,Halskestrasse,bus,"{'2', '33'}","52.449975911659585, 13.34671540590703",nan,"['17']+ {'17'}+ {'2', '81', '33'}",
691,Halskestrasse/Steglitzer Damm,bus,{'81'},,,,
692,Hamburger Platz,bus,{'109'},,,,
693,Hanauer Strasse,bus,{'1'},,,,
694,Hans-Beimler-Strasse,bus,{'9'},"52.52515376382797, 13.419905951093401",nan,['32']+ {'32'}+ {'32'},
695,Hans-Beimler-Strasse,strassenbahn,"{'72', '63', '113', '108', '11', '63E'}",,,,
696,Hans-Beimler-Strasse Ecke Mollstrasse,strassenbahn,{'18'},,,,
697,Hans-Meitner-Institut,bus,{'18'},,,,
698,Hansaplatz,u-bahn,{'9'},"52.517777777778,13.342222222222",Q287552,['9']+ {'9'}+ {'9'},
699,Harburger Weg,bus,{'80'},"52.53331049970506, 13.163165096763427",nan,"['80', '31']+ {'31'}+ {'80'}",
700,Harriesstrasse,bus,{'23'},"52.54618534010536, 13.259912753726098",nan,{'23'},
701,Hartlebenstrasse,strassenbahn,{'25'},"52.4566822,13.6324878",Q66363202,['25']+ {'25'}+ {'25'},
702,Hartmannsweilerweg,bus,{'53'},,,,
703,Harzer Strasse,bus,{'4'},,,,
704,Haselhorst,u-bahn,{'7'},,,,
705,Haselhorster Damm,bus,{'13'},"52.54707556922512, 13.236790392928848",nan,"['55', '13', '10']+ {'10', '13', '55'}+ {'13', '55', '10'}",
706,Hatzfeldtallee,bus,{'20'},,,,
707,Haubachstrasse/Hebbelstrasse,bus,{'62'},,,,
708,Hauptbahnhof,s-bahn,"{'100', '102', '115', '101', '105', '110'}",,,,
709,Hauptstrasse,bus,"{'73', '4', '74'}","52.48189961451138, 13.348451031942695",nan,"['4']+ {'73', '4', '74'}+ {'4', '74', '73'}",
710,Hauptstrasse,strassenbahn,"{'72', '15', '70', '10', '63', '108', '22', '63E'}",,,,
711,Hauptstrasse/Dominicusstrasse,bus,{'87'},,,,
712,Haus Bremen,bus,{'77'},,,,
713,Hausotterstrasse,bus,{'61'},,,,
714,Hausvogteiplatz,u-bahn,{'A'},"52.513055555556,13.396666666667",Q656523,['A']+ {'A'}+ {'A'},
715,Havelblick,bus,{'27'},"52.60198867886582, 13.210115307087476",nan,['14E']+ {'14E'}+ {'14E'},
716,Havensteinstrasse,bus,"{'2', '87'}",,,,
717,Haydnstrasse,bus,"{'86', '88', '85'}","52.447125268727255, 13.315264231850549",nan,['84']+ {'84'}+ {'84'},
718,Haynauer Strasse,bus,{'81'},,,,
719,Hechelstrasse,bus,{'61'},"52.565597574916254, 13.321749374567478",nan,{'61'},
720,Hechelstrasse -U-Bhf. Kurt-Schumacher-Platz,bus,{'21'},,,,
721,Heckerdamm,bus,"{'21', '23', '62'}","52.53962816572025, 13.295048454368684",nan,['23']+ {'23'},
722,Heckmannufer,bus,{'28'},,,,
723,Heerstrasse,bus,"{'13', '34', '97'}","52.515448440041354, 13.184617989755766+52.516681444146954, 13.179074894670572",nan,"['34']+ ['13']+ {'92', '34'}+ {'13'}+ {'92', '34'}+ {'13'}",
724,Heerstrasse 438-446,bus,{'94'},,,,
725,Heerstrasse 438-448,bus,{'92'},,,,
726,Heerstrasse Ecke Reimerweg,bus,{'94'},"52.52185290480752, 13.154325747514633",nan,['94']+ {'94'},
727,Heerstrasse/Gatower Strasse,bus,{'35'},,,,
728,Heerstrasse/Sandstrasse,bus,{'92'},,,,
729,Heerstrasse/Stadtgrenze,bus,{'92'},"52.52866541956905, 13.122497644636924",nan,['97']+ {'97'}+ {'97'},
730,Hegermühle,s-bahn,{'100'},,,,
731,Heidelberger Platz,u-bahn,{'2'},"52.479808333333,13.313236111111",Q21777872,['2']+ {'2'}+ {'2'},
732,Heidestrasse/Güterbahnhof,bus,{'83'},,,,
733,Heiligensee Strasse,bus,{'14'},,,,
734,Heiligenseestrasse,bus,{'14'},"52.59796193636089, 13.275098894138587",nan,"['13', '14']+ {'13', '14'}+ {'13', '14'}",
735,Heilmannring,bus,{'23'},"52.53976139575829, 13.291214919356063",nan,{'23'},
736,"Heinersdorf, Kirche",strassenbahn,{'71'},"52.5686908,13.4389053",Q65096107,['71']+ {'71'}+ {'71'},
737,"Heinersdorf, Romain-Rolland-Strasse",strassenbahn,{'71'},,,,
738,Heinrich-Mann-Strasse,bus,{'109'},,,,
739,Heinrichplatz,bus,{'29'},,,,
740,Heizkraftwerk,strassenbahn,"{'21', '13', '82'}","52.4881374,13.4958685",Q66079524,"{'13', '21', '82'}",
741,Helmholtzstrasse,bus,{'1'},,,,
742,Henneckestrasse,strassenbahn,"{'18E', '18', '12', '110', '14'}",,,,
743,Hennigsdorfer Strasse,bus,{'13'},"52.62647579067385, 13.227597681966229",nan,{'14'}+ {'14'},
744,Henningsdorfer Strasse,bus,{'14'},,,,
745,Henriettenplatz,bus,"{'19', '69', '4', '29', '10'}","52.49701780222877, 13.290339505649852",nan,"['29', '4', '19', '10', '69']+ {'29', '10', '19', '69', '4'}+ {'69', '4', '10', '19'}",
746,Herbertstrasse,bus,{'19'},"52.48592765814362, 13.284252743983183",nan,{'10'},
747,Hermann-Duncker-Strasse Ecke Ehrlichstrasse,strassenbahn,{'21'},,,,
748,Hermannplatz,u-bahn,"{'7', '8'}","52.48629,13.42455",Q658929,"['8', '7']+ {'8', '7'}+ {'7', '8'}",
749,Hermannstrasse,bus,{'77'},"52.466431974988886, 13.431932810613912+52.46646251945033, 13.431890719360734",nan,['65']+ {'77'}+ {'65'}+ {'77'}+ {'65'},
750,Hermdorfer Friedhof,bus,{'15'},,,,
751,Hermsdorf,s-bahn,{'2'},"52.6178,13.3069",Q263189,['KBS 152']+ {'152'},
752,Hermsdorfer Damm,bus,"{'15', '12'}","52.599883148643556, 13.281299020234579+52.622436342455615, 13.312864109919186",nan,"['15']+ ['12', '12E']+ {'15'}+ {'12'}+ {'15'}+ {'12'}",
753,Hermsdorfer Strasse,bus,"{'14', '22', '12'}",,,,
754,Herthastrasse,bus,{'10'},,,,
755,Hertzallee,bus,"{'94', '90', '54', '60', '73'}",,,,
756,Hertzbergplatz,bus,"{'95', '41'}","52.477487105395774, 13.448598156816837",nan,['95']+ {'95'},
757,Herzbergstrasse,strassenbahn,"{'3', '102', '12', '29'}",,,,
758,Herzbergstrasse Ecke Ho-Chi-Minh-Strasse,strassenbahn,{'17'},,,,
759,Herzbergstrasse Ecke Ho-Chi-Minh-Strasse- Siegfriedstrasse Ecke Herzbergstrasse,strassenbahn,{'19'},,,,
760,Herzbergstrasse Ecke Siegfriedstrasse,strassenbahn,{'20'},,,,
761,Heubnerweg,bus,{'74'},"52.52334631976074, 13.288644133285885",nan,['87']+ {'87'}+ {'87'},
762,Heuenhagen,s-bahn,{'100'},,,,
763,Hilberstrasse,bus,{'82'},,,,
764,Hildburghauser Strasse,bus,"{'17', '79', '11', '30', '2'}",,,,
765,Hildegardstrasse,bus,"{'1', '74'}","52.48185906011362, 13.320391438761659",nan,['1']+ {'1'}+ {'1'},
766,Hinckeldeybrücke,bus,"{'21', '62'}",,,,
767,Hindenburgdamm,bus,"{'85', '88', '3', '11', '48'}",,,,
768,Hirschgarten,s-bahn,{'105'},"52.4579,13.6032",Q4892435,['KBS 105']+ {'105'}+ {'105'},
769,Hirschgarten,strassenbahn,"{'25', '84', '124'}",,,,
770,Hirtestrasse,strassenbahn,"{'86', '83E'}",,,,
771,Ho-Chi-Minh-Strasse,strassenbahn,"{'72', '15', '63', '63E', '108', '12', '11', '14', '6'}",,,,
772,Ho-Chi-Minh-Strasse Ecke Herzbergstrasse,strassenbahn,"{'20', '18', '18E'}",,,,
773,Hochhausweg,bus,{'5'},,,,
774,Hochmeisterplatz,bus,{'4'},"52.49468637986547, 13.301254684721862",nan,['4']+ {'4'}+ {'4'},
775,Hochstrasse,bus,{'71'},,,,
776,Hoeferstrasse,bus,"{'61', '62'}","52.56542487024234, 13.32854185936055",nan,{'61'},
777,Hoeppnerstrasse,bus,"{'28', '84', '96'}",,,,
778,Hofackerzeile,bus,{'23'},,,,
779,Hohefeldstrasse,bus,{'12'},"52.626267554133165, 13.29937720159586",nan,['12E'],
780,Hohen Neuendorf,s-bahn,{'140'},"52.6684,13.287",Q4500489,{'140'}+ {'140'},
781,Hohenschönhausen,s-bahn,{'101'},,,,
782,Hohenschönhausen Zingster Strasse,strassenbahn,{'113'},,,,
783,"Hohenschönhausen, Zingster Strasse",strassenbahn,"{'72', '70', '63', '28', '63E'}",,,,
784,Hohenschönhauser Strasse,bus,{'109'},,,,
785,Hohenschönhauser Strasse,strassenbahn,"{'3', '103', '29'}",,,,
786,Hohenschönhauser Strasse Ecke Ho-Chi-Minh-Strasse,strassenbahn,{'20'},,,,
787,Hohenstaufenplatz,bus,{'41'},,,,
788,Hohenstaufenstrasse,bus,"{'73', '16', '85'}","52.49444389446449, 13.345941313199432",nan,"['85']+ {'73', '85'}+ {'85', '73'}",
789,Hohenzollern Damm,bus,{'74'},,,,
790,Hohenzollern Ring,bus,"{'31', '63'}",,,,
791,Hohenzollernplatz,u-bahn,{'2'},"52.493888888889,13.325",Q571570,['2']+ {'2'}+ {'2'},
792,Hohenzollernring,bus,"{'92', '56', '97'}",,,,
793,Hohenzollernstrasse,bus,{'15'},,,,
794,Hoher Steinweg,bus,{'92'},,,,
795,Holbeinstrasse,bus,{'11'},,,,
796,Hollanderweg,bus,{'12'},,,,
797,Holländerstrasse,bus,"{'8', '64'}","52.5621144287922, 13.353792501441388+52.565213070831426, 13.33554302230938+52.565215912186005, 13.335535213908962",nan,"['8', '12', '12E']+ {'8', '12'}+ {'12'}+ {'8', '64'}",
798,Holländische Mühle,bus,"{'1', '48'}",,,,
799,Holteistrasse,strassenbahn,{'13'},"52.5088235,13.465969",Q65675805,"['13', '21']+ {'13', '21'}+ {'13', '21'}",
800,Holteistrasse Ecke Boxhagener Strasse,strassenbahn,{'21'},,,,
801,Holtheimer Weg,bus,{'96'},,,,
802,Holtzendorffplatz,bus,"{'10', '74'}",,,,
803,Holzhauser Strasse,bus,"{'15', '26'}",,,,
804,Holzhauser Strasse,u-bahn,{'6'},"52.575833333333,13.296111111111",Q557566,{'6'}+ {'6'},
805,Hoppegarten,s-bahn,{'100'},"52.5183,13.6734",Q15197357,{'100'}+ {'100'},
806,Horstwalder Strasse,bus,{'75'},,,,
807,Hottengrundweg,bus,{'35'},,,,
808,Hranitzkystrasse,bus,{'79'},"52.42251302643871, 13.370742695013",nan,"['11', '32']+ {'32', '11'}+ {'79'}",
809,Hubertusallee,bus,{'29'},,,,
810,Hubertusbader Strasse,bus,{'86'},,,,
811,Hubertusbrücke,bus,{'18'},,,,
812,Hubertusweg,bus,{'15'},,,,
813,Humboldthain,s-bahn,{'2'},"52.5451,13.3796",Q481276,"['KBS 153', 'KBS 152']+ {'152', '153'}+ {'2'}",
814,Hundekehlestrasse,bus,{'10'},"52.47548162130776, 13.290308772196097",nan,['10']+ {'10'}+ {'10'},
815,Hussittenstrasse/Bernauer Strasse,bus,{'12'},,,,
816,Händelplatz,bus,"{'68', '85'}","52.449992542295014, 13.315419307645962",nan,"['85', '84']+ {'85', '84'}+ {'84', '85'}",
817,Hönower Strasse,bus,{'107'},,,,
818,Hönower Wiesenweg,strassenbahn,"{'21', '13', '82'}","52.484276289226976, 13.505820970561828",nan,"['13', '21', '82']+ {'82', '13'}+ {'13', '21', '82'}",
819,Hünefeldzeile,bus,{'33'},,,,
820,Hüttenweg,bus,"{'10', '50'}",,,,
821,Illigstrasse,bus,"{'7', '30'}","52.39764788718754, 13.385139222911588",nan,"['30']+ {'82', '30'}+ {'7'}",
822,Illigstrasse/Grenzweg,bus,{'82'},,,,
823,Illigstrasse/Maffeistrasse,bus,{'82'},,,,
824,Illistrasse,bus,{'82'},,,,
825,Ilsenburger Strasse,bus,"{'89', '72'}","52.525749229554776, 13.30988310299495",nan,{'89'}+ {'89'},
826,Ilsensteinweg,bus,{'53'},,,,
827,Im Amseltal,bus,{'15'},,,,
828,Im Bauernbusch,bus,"{'57', '58'}",,,,
829,Im Dol,bus,{'10'},,,,
830,Im Fischgrund,bus,{'12'},"52.62965843509205, 13.294335908368284",nan,['12E'],
831,Im Gehege,bus,{'10'},,,,
832,Im Gestell,bus,{'3'},,,,
833,Im Rosengrund,bus,{'93'},"52.44087911818233, 13.420504830698073",nan,{'93'}+ {'93'},
834,Im Spektefeld,bus,{'5'},,,,
835,Imbrosweg,bus,"{'81', '77', '33'}",,,,
836,Imbrosweg 66,bus,{'33'},,,,
837,Indira-Gandhi-Strasse,strassenbahn,"{'72', '29', '3', '113', '28', '103'}",,,,
838,Indira-Gandhi-Strasse Ecke Klement-Gottwald-Allee,strassenbahn,{'24'},,,,
839,Indira-Gandhi-Strasse Ecke Klement-Gottwald-Strasse,strassenbahn,{'70'},,,,
840,Indische Strasse,bus,{'89'},"52.55400429683892, 13.35885680761456",nan,{'89'}+ {'89'},
841,Industriestrasse,bus,{'77'},"52.45533837253151, 13.40987433123687",nan,{'77'}+ {'77'},
842,Innsbrucker Platz,u-bahn,{'4'},"52.4786,13.3439",Q10275871,{'4'}+ {'4'},
843,Innungsstrasse,bus,{'15'},,,,
844,Insulaner/Sternwarte,bus,"{'25', '68', '87', '76'}",,,,
845,Insulanerbad,bus,{'87'},,,,
846,Invalidensiedlung,bus,{'15'},,,,
847,"Invalidenstrasse, Post",strassenbahn,"{'121', '46', '11'}",,,,
848,"Invalidenstrasse, Post Ecke Chausseestrasse",strassenbahn,{'18'},,,,
849,"Invaliedenstrasse, Post",strassenbahn,{'22'},,,,
850,Iranische Strasse,bus,"{'72', '16'}",,,,
851,Isoldestrasse,bus,"{'3', '99'}",,,,
852,Jaczostrasse,bus,"{'34', '94', '97'}","52.51421725408393, 13.191015928298432",nan,"['97', '34']+ {'97', '34'}+ {'97', '34'}",
853,Jakob-Kaiser-Platz,bus,"{'21', '72', '9', '62'}","52.5366288023428, 13.293515323121461+52.536739701449115, 13.293604878938678",nan,"['55', '99', '62', '23', '9', '65', '21']+ {'99', '21', '62', '9', '55', '65', '72'}+ {'55', '99', '21', '62', '72', '65'}",
854,Jakob-Kaiser-Platz,u-bahn,{'7'},"52.53633333333333,13.29336111111111",Q638526,['7']+ {'7'}+ {'7'},
855,Jannowitzbrücke,s-bahn,"{'100', '102', '115', '101', '110'}",,,,
856,Jansenstrasse,bus,"{'64', '62'}",,,,
857,Jean-Jaurès-Strasse,bus,{'12'},,,,
858,Jebenstrasse,bus,{'90'},,,,
859,Jenneweg,bus,{'63'},,,,
860,Joachim-Firedrich-Strasse,bus,{'19'},,,,
861,Joachim-Friedrich-Strasse,bus,"{'69', '4', '29'}","52.49592833161554, 13.29595292615724+52.49795053611048, 13.296208849846598+52.49798639251364, 13.2962135822083",nan,"['69', '29', '4']+ ['19']+ {'4'}+ {'69', '29'}+ {'19'}+ {'4'}+ {'69'}+ {'19'}",
862,Joachimstaler Strasse,bus,"{'69', '94'}","52.50045802765673, 13.3307652314023+52.50531751103634, 13.331527378112007+nan",nan,"{'69'}+ {'66'}+ {'69', '94'}+ {'69', '94'}",
863,Joachimstaler Strasse/U-Bhf. Kurfürstendamm,bus,{'9'},,,,
864,Johannes-Dieckmann-Strasse,bus,{'101'},,,,
865,Johannes-Diekmann-Strasse,bus,{'7'},"52.63183664861537, 13.33891637728793",nan,['7']+ {'7'}+ {'7'},
866,Johannisthal,strassenbahn,{'114'},,,,
867,"Johannisthal, Haeckelstrasse",strassenbahn,"{'17', '85'}","52.44039533652145, 13.505590429052203",nan,"['85', '17']+ {'85'}",
868,Johannisthaler Chaussee,bus,{'41'},"52.45136033294721, 13.488299619950027",nan,['47']+ {'47'}+ {'47'},
869,Johannisthaler Chaussee,u-bahn,{'7'},"52.429166666667,13.453333333333",Q638553,{'7'}+ {'7'},
870,Johannisthaler chaussee,bus,{'52'},,,,
871,Johanniterstrasse,bus,{'95'},"52.4964129290161, 13.398664078305833",nan,['95']+ {'95'},
872,John-F.-Kennedy-Platz,bus,"{'85', '4', '74', '16', '73'}","52.484744961721695, 13.345157012411544","nan+nan, nan","['16']+ {'4'}, {'73', '74', '16'}",
873,John-Locke-Strasse,bus,{'79'},"52.392595230763796, 13.398057966921561",nan,['76E']+ {'76E'}+ {'79'},
874,John-Schehr-Strasse,bus,{'9'},"52.53535918214356, 13.43910011271603",nan,['9']+ {'9'}+ {'9'},
875,Jordanstrasse,bus,{'34'},,,,
876,Josef-Nawrocki-Strasse,strassenbahn,{'84'},"52.4466984,13.6285669",Q66360920,{'84'}+ {'84'},
877,Josef-Orlopp-Strasse,strassenbahn,{'20'},"52.5236942,13.4996388",Q66015311,"{'20', '15'}+ {'15', '20'}",
878,Jugenderholungsheim,bus,{'3'},"52.42617111269117, 13.161450253323418",nan,['3']+ {'3'}+ {'3'},
879,Jugendheim,bus,{'23'},,,,
880,Jungfernheide,u-bahn,{'7'},"52.5307879,13.3006301",Q19951075,['7']+ {'7'}+ {'7'},
881,Jungfernstieg,bus,"{'3', '11'}",,,,
882,Jägerstieg,bus,{'15'},,,,
883,Jägerstrasse,bus,"{'115', '11'}",,,,
884,Jänickestrasse,bus,{'53'},,,,
885,Kabelwerk,bus,"{'13', '72', '69'}",,,,
886,Kadettenweg,bus,{'3'},"52.432433042743625, 13.299187162075915",nan,['84']+ {'84'}+ {'84'},
887,Kaiser-Friedrich-Strasse,bus,"{'94', '74'}","52.506780325531686, 13.30234182337291+52.50678666128108, 13.302343266081147",nan,"['94']+ {'74', '66', '92'}+ {'92', '74', '94'}",
888,Kaiser-Wilhelm-Platz,bus,"{'48', '87', '4'}",,,,
889,Kaiser-Wilhem-Platz,bus,{'83'},"52.48689920021619, 13.357074173349613",nan,['4'],
890,Kaiserdamm,u-bahn,{'1'},"52.51,13.2822",Q656409,['1']+ {'1'}+ {'1'},
891,Kaisereiche,bus,"{'25', '86', '48', '85'}",,,,
892,Kaiserin-Augusta-Allee,bus,"{'89', '72'}","52.52572924294773, 13.306185767937748",nan,"['89']+ {'89', '72'}+ {'72', '89'}",
893,Kaiserin-Augusta-Strasse,u-bahn,{'6'},"52.460152777778,13.384577777778",Q559226,['6']+ {'6'}+ {'6'},
894,Kaiserstrasse,bus,{'76'},"52.445113831328655, 13.374035945478568",nan,{'76'}+ {'76'},
895,Kamener Weg,bus,{'13'},,,,
896,Kamenzer Damm,bus,{'81'},,,,
897,Kanalbrücke,strassenbahn,"{'84', '114'}",,,,
898,Kanalstrasse,bus,"{'57', '58'}",,,,
899,Kanalstrasse 8-41,bus,"{'57', '52'}",,,,
900,Kantstrasse,bus,"{'1', '62'}",,,,
901,Kapaunenstrasse,bus,{'57'},,,,
902,Karl-Elsasser-Strasse,bus,"{'25', '73'}","52.45771842683871, 13.4252471484758+52.457913831157164, 13.424894305630426",nan,"['25']+ {'73', '25'}+ {'25', '73'}",
903,Karl-Maron-Strasse,s-bahn,{'102'},,,,
904,Karl-Marx-Strasse,u-bahn,{'7'},"52.476111111111,13.439166666667",Q519494,['7']+ {'7'}+ {'7'},
905,Karlshafener Strasse,bus,{'107'},,,,
906,Karlshorst,s-bahn,{'105'},"52.4808,13.5258",Q111327045,['KBS 105']+ {'105'}+ {'105'},
907,Karolinenhöhe,bus,{'13'},,,,
908,Karow,s-bahn,"{'141', '143'}","52.615,13.4692",Q800480,"['KBS 141', 'KBS 143']+ {'141', '143'}+ {'143', '141'}",
909,Karwendelstrasse,bus,{'11'},"52.43340354690581, 13.3072909155276",nan,"['84']+ {'84'}+ {'11', '84'}",
910,Karwendelstrasse/Drakestrasse,bus,{'3'},,,,
911,Kaserne Hottengrund,bus,{'35'},,,,
912,Kaserne Napoleon,bus,"{'21', '62'}","52.561238739799634, 13.32543368870084",nan,['62']+ {'62'}+ {'62'},
913,Kaserne Nordtor,bus,"{'21', '62'}",,,,
914,Kaserne Südtor,bus,"{'21', '8', '62'}","52.55685969560147, 13.3084342409763",nan,"['8', '62', '21']+ {'8', '21', '62'}+ {'21', '8', '62'}",
915,Kastanienallee,bus,"{'54', '4'}",,,,
916,Kastanienallee,strassenbahn,{'22'},"52.591203008238026, 13.38485912150649",nan,{'22'}+ {'22'},
917,Katzbachstrasse,bus,{'4'},,,,
918,Kaulsdorf,s-bahn,{'100'},"52.5121,13.5904",Q800478,['KBS 100']+ {'100'}+ {'100'},
919,Kaulsdorf-Nord,bus,"{'115', '116'}",,,,
920,Kaulsdorfer Strasse,bus,{'69'},"52.46039451596403, 13.579989999006296",nan,"{'68'}+ {'69', '68'}",
921,Kesselsdorfstrasse,bus,{'4'},,,,
922,Kettelerpfad,bus,{'20'},,,,
923,Kettinger Strasse,bus,"{'78', '52', '76'}",,,,
924,Kiefernweg,bus,{'69'},,,,
925,Kiefheider Weg,bus,{'14'},,,,
926,Kieler Strasse,bus,"{'48', '85'}","52.45900263211566, 13.322779054057017",nan,{'17'}+ {'17'},
927,Kienitzer Strasse,bus,{'4'},"52.476105470646026, 13.426835505238055",nan,"{'4', '91'}+ {'91'}",
928,Kirchhainer Damm,bus,"{'75', '82'}",,,,
929,Kirchstrasse,bus,"{'16', '90'}",,,,
930,Kirschenallee,bus,"{'54', '4'}",,,,
931,Kisselnallee,bus,{'63'},"52.55649278406277, 13.188691953356178",nan,['63']+ {'63'}+ {'63'},
932,Kissinger Strasse,bus,{'60'},,,,
933,"Kladow, Alt-Kladow",bus,{'37'},,,,
934,"Kladow, Dorfplatz",bus,{'35'},,,,
935,"Kladow, Hottengrund",bus,{'35'},,,,
936,Klamannstrasse,bus,{'64'},,,,
937,Klausenburger Pfad,bus,{'11'},,,,
938,Klausenerplatz,bus,{'74'},"52.51920997381545, 13.291921994814121",nan,"['87', '54']+ {'54', '87'}+ {'87', '54'}",
939,Klausenerplatz -Scloßstrasse/Schloß,bus,{'54'},,,,
940,Klausingring,bus,{'23'},,,,
941,Klaustaler Strasse,strassenbahn,{'49'},,,,
942,Kleingartenkolonie,bus,{'61'},,,,
943,Kleistpark,bus,"{'83', '87'}",,,,
944,Kleistpark,u-bahn,{'7'},"52.490555555556,13.360277777778",Q571161,['7']+ {'7'}+ {'7'},
945,Kleiststrasse,bus,{'85'},,,,
946,Klement-Gottwald-Allee,strassenbahn,"{'20', '29'}","52.55195794348502, 13.465463416078652+52.553895463463604, 13.467472780449688",nan,"['70', '29']+ {'70'}+ {'20'}+ {'70', '29'}",
947,Klement-Gottwald-Allee Ecke Buschallee,strassenbahn,{'28'},,,,
948,Klemkestrasse,bus,{'61'},,,,
949,Klemkestrasse / Büchsenweg,bus,{'72'},,,,
950,Klingsorstrasse,bus,"{'86', '88', '85'}","52.45309021884074, 13.33121103955973",nan,"['32', '88', '86', '84', '17', '30', '33']+ {'84', '32', '17', '30', '88', '86', '33'}+ {'84', '86', '17', '33', '88', '32'}",
951,Klinikum Charlottenburg,bus,{'54'},,,,
952,Klinikum Steglitz,bus,"{'88', '85'}","52.44415720118784, 13.321367176792748",nan,['88']+ {'88'}+ {'88'},
953,Klinkeplatz,bus,{'54'},,,,
954,Klopstockstrasse,bus,{'23'},,,,
955,Kloster-Zinna-Strasse,bus,{'79'},"52.4026890932609, 13.412748029411977",nan,['79']+ {'79'},
956,Klosterstrasse,u-bahn,{'A'},"52.516111111111,13.412222222222",Q657893,['A']+ {'A'}+ {'A'},
