stop_id,stop_name,type,location,in_lines,identifier,stop_description
1946290,Köllnische Heide,s-bahn,"52.4694,13.4675",['KBS 100a'],Q800505,
1946291,Königsplatz,strassenbahn,"52.518581320085175, 13.37089835391381",['21'],,
1946292,Königstrasse,bus,"52.41987226002477, 13.175332944592043","['17', '9']",,
1946293,"Köpenick, Bellevuestrasse",strassenbahn,"52.45511405449567, 13.592192332042357",['87'],,
1946294,"Köpenick, Krankenhaus",bus,"52.43861200573594, 13.592411258792163",['27'],,
1946295,"Köpenick, Krankenhaus",strassenbahn,"52.4388396,13.5920763",['95'],Q66091900,
1946296,"Köpenick, Marienhain über Wendenschloßstrasse",strassenbahn,"52.434229826688906, 13.582923617411431",['83'],,
1946297,Köpenicker Chaussee,strassenbahn,"52.49227064042966, 13.49157012299555",['13'],,
1946298,Köpenicker Landstrasse,strassenbahn,"52.47976607269788, 13.475523898896808","['87', '95']",,
1946299,Köpenicker Landstrasse Ecke Baumschulenstrasse,strassenbahn,"52.46913201072182, 13.491340045687773",['91'],,
1946300,Köpenicker Strasse,strassenbahn,"52.505757518022115, 13.431947867729278",['87'],,
1946301,Kürstriner Platz,bus,"52.5137005363457, 13.43784219276966",['1'],,
1946302,Landsberger Allee,s-bahn,"52.5295,13.4548",['KBS 100'],Q800507,
1946303,Landsberger Allee Ecke Elbinger Strasse,strassenbahn,"52.5264128560996, 13.447642432361302","['64', '69']",,
1946304,"Landsberger Allee, Steuerhaus",strassenbahn,"52.52951766684918, 13.460423477637198","['64', '69']",,
1946305,Langhansstrasse,strassenbahn,"52.55363963048395, 13.434662465493163",['72'],,
1946306,Lankwitz,s-bahn,"52.4386,13.3417",['KBS 103'],Q800481,
1946307,"Lankwitz, Kaiser-Wilhelm-Strasse",strassenbahn,"52.436274378440025, 13.34576338993938",['96'],,
1946308,Lehnitz,s-bahn,"52.7411,13.2635",['KBS 104'],Q4258498,
1946309,Lehrter Bhf.,strassenbahn,"52.52343504003177, 13.37053213445337",['21'],,
1946310,Lehrter Stadtbahnhof,s-bahn,"52.5253,13.3694","['KBS 101', 'KBS 100c']",Q821299,
1946311,Leinestrasse,u-bahn,"52.472777777778,13.428333333333",['D'],Q668563,
1946312,Leipziger Strasse Ecke Friedrichstrasse,strassenbahn,"52.51034466260824, 13.389872790958105",['74'],,
1946313,Leopoldplatz,u-bahn,"52.5465,13.3591",['C'],Q1960809,
1946314,Lichtenberg,s-bahn,"52.5106,13.4964",['KBS 101'],Q634247,
1946315,"Lichtenberg, Röderplatz",strassenbahn,"52.5266001,13.479068","['69', '8']",Q65685373,
1946316,"Lichtenberg, Scheffelstrasse",strassenbahn,"52.52052601665067, 13.474048782169525",['65'],,
1946317,Lichtenrade,s-bahn,"52.3876,13.3963",['KBS 105a'],Q6543354,
1946318,Lichtenrader Chaussee,strassenbahn,"52.4145416978014, 13.401163053986947",['99'],,
1946319,Lichterfelde Ost,s-bahn,"52.43,13.3289",['KBS 103'],Q111311299,
1946320,Lichterfelde Süd,s-bahn,"52.41,13.3086",['KBS 103'],Q800482,
1946321,Lichterfelde West,s-bahn,"52.4433,13.2947",['KBS 104a'],Q111327103,
1946322,"Lichterfelde, Händelplatz",strassenbahn,"52.45002542534163, 13.315390504587368",['74'],,
1946323,"Lichterfelde-Süde, Goerzallee Ecke Appenzeller Strasse",strassenbahn,"52.42193241925337, 13.298516174304284",['77'],,
1946324,"Lichterfelde-West, Drakestrasse",strassenbahn,"52.44389237589557, 13.29571127058344",['77'],,
1946325,Lindenstrasse,bus,"52.50113590948542, 13.394408948438224",['1'],,
1946326,Lindenstrasse Ecke Bahnhofstrasse,strassenbahn,"52.4505094,13.572684","['87', '95']",Q66095701,
1946327,Luzerner Strasse Ecke Goerzallee,strassenbahn,"52.423805276568366, 13.300876293530628",['77'],,
1946328,Machnower Schleuse,strassenbahn,"52.39513316459733, 13.20831380290797",['96'],,
1946329,Magdalenenstrasse,u-bahn,"52.5125,13.486388888889",['E'],Q473901,
1946330,Mahlow,s-bahn,"52.3602,13.4085",['KBS 105a'],Q2641431,
1946331,"Mahlsdorf, Zeppelinstrasse",bus,"52.5140540358825, 13.61139730634821",['H'],,
1946332,"Mahlsdorf-Süd, Kohlisstrasse",bus,"52.47546367962774, 13.599281537604181",['D'],,
1946333,Mahlsdorfer Strasse Ecke Kohlisstrasse,strassenbahn,"52.4750917552827, 13.600090116302983",['83'],,
1946334,Mariendorf,s-bahn,"52.4478,13.3609",['KBS 105a'],Q800497,
1946335,"Mariendorf, Zastrowstrasse",strassenbahn,"52.453661629084294, 13.38439177695092",['99'],,
1946336,Mariendorfer Weg,strassenbahn,"52.46469434328643, 13.432932867671957",['6'],,
1946337,Mariendorfer Weg Ecke Chausseestrasse,strassenbahn,"52.46469681872952, 13.432973252862677",['6'],,
1946338,Marienfelde,s-bahn,"52.4242,13.3747",['KBS 105a'],Q800485,
1946339,Markgrafendamm,strassenbahn,"52.49918957829234, 13.465807953098425",['82'],,
1946340,Markstrasse,strassenbahn,"52.56287187492626, 13.364542514645981",['41'],,
1946341,Marktstrasse,strassenbahn,"52.56278268494771, 13.36447387353836",['141'],,
1946342,Masurenallee,strassenbahn,"52.50643430135658, 13.28045735469032",['75'],,
1946343,Memeler Strasse,u-bahn,"52.516794444444,13.444991666667",['E'],Q551768,
1946344,Molkenmarkt,strassenbahn,"52.51679321421663, 13.409330619020574","['72', '82', '64', '73', '65', '60']",,
1946345,Moltkebrücke,strassenbahn,"52.5219128570478, 13.368763129040833",['21'],,
1946346,Moltkestrasse,strassenbahn,"52.52091870811496, 13.370522595212249",['21'],,
1946347,Moritzplatz,u-bahn,"52.503611111111,13.410833333333",['D'],Q374225,
1946348,Märkisches Museum,strassenbahn,"52.51272975061891, 13.411419237277142",['87'],,
1946349,Märkisches Museum,u-bahn,"52.511944444444,13.408888888889",['A'],Q657871,
1946350,Möllendorffstrasse Ecke Scheffelstrasse,strassenbahn,"52.52073451226056, 13.480334590663476",['8'],,
1946351,Müggelheim,bus,"52.41018331064196, 13.665897531850348",['27'],,
1946352,Müggelheimer Damm,bus,"52.42399604932065, 13.628973842179805",['27'],,
1946353,Müggelseedamm,strassenbahn,"52.4498638,13.661534",['87'],Q66361484,
1946354,Mühlenstrasse,strassenbahn,"52.508543937506005, 13.43489757970717","['6', '82']",,
1946355,Mühlenstrasse Ecke Hauptstrasse,strassenbahn,"52.48181095333424, 13.348363136513548",['6'],,
1946356,Müllerstrasse,strassenbahn,"52.55973735325193, 13.335642683090738","['25', '28', '128', '68']",,
1946357,Müllerstrasse Ecke Seestrasse,strassenbahn,"52.55047126275597, 13.351995203728084","['25', '28', '128', '68']",,
1946358,Neanderstrasse,u-bahn,"52.510833333333,13.416388888889",['D'],Q663204,
1946359,Neanderstrasse Ecke Köpenicker Strasse,strassenbahn,"52.510995892162974, 13.416448002055228",['87'],,
1946360,Nettelbeckplatz,strassenbahn,"52.54423653105294, 13.369853072459598",['23'],,
1946361,Neu-Lichtenberg,s-bahn,"52.5022,13.4856",['KBS 101'],Q1284120,
1946362,Neu-Westend,u-bahn,"52.515555555556,13.261111111111",['A1'],Q656431,
1946363,Neue Königstrasse,strassenbahn,"52.52595170978377, 13.4208495980272",['60'],,
1946364,Neuendorfer Strasse,strassenbahn,"52.54666874846329, 13.209047169204815",['75'],,
1946365,Neukölln,s-bahn,"52.469166666667,13.441666666667","['KBS 100a', 'KBS 100']",Q111325412,
1946366,"Neukölln, Steinmetzstrasse",strassenbahn,"52.472875143270436, 13.42842218641741",['27'],,
1946367,"Neukölln, Südring",u-bahn,"52.469444,13.442222",['C'],Q21272767,
1946368,Niederneuendorfer Allee,strassenbahn,"52.565323131218655, 13.209268714576623",['75'],,
1946369,"Niederschönhausen, Friedensplatz",strassenbahn,"52.58152721246565, 13.40424791490455",['47'],,
1946370,Nikolassee,s-bahn,"52.4317,13.1933","['KBS 101', 'KBS 104a']",Q637052,
1946371,Nollendorfplatz,u-bahn,"52.499166666667,13.353888888889","['A', 'B1']",Q571039,
1946372,Nonnendammallee,strassenbahn,"52.538012066324, 13.24976268119185",['55'],,
1946373,Nordend,strassenbahn,"52.5902104,13.4027524","['199', '47']",Q65032696,
1946374,Nürnberger Platz,u-bahn,"52.4983,13.3347",['A2'],Q202101,
1946375,"Oberschöneweide, Edisonstrass Ecke Wilhelminenhofstrasse",strassenbahn,"52.4619496,13.5139049",['69'],Q65951882,
1946376,"Oberschöneweide, Nalepastrasse Ecke Karlshorsterstrasse",strassenbahn,"52.46375690203293, 13.508592113789488","['87', '95']",,
1946377,Oberspree,s-bahn,"52.4525,13.5382",['KBS 100d'],Q15192700,
1946378,Onkel Toms Hütte,u-bahn,"52.450277777778,13.253333333333",['A2'],Q389214,
1946379,Oranienburg,s-bahn,"52.7536,13.2496",['KBS 104'],Q2341669,
1946380,Oranienburger Strasse Ecke Wilhelmsruher Damm,strassenbahn,"52.59551837167652, 13.33304922892868",['68'],,
1946381,Oranienburger Tor,strassenbahn,"52.539688922405084, 13.205173102056984",['75'],,
1946382,Oranienburger Tor,u-bahn,"52.524886111111,13.387477777778",['C'],Q571485,
1946383,Oskar-Helene-Heim,u-bahn,"52.450277777778,13.269722222222",['A2'],Q681336,
1946384,Oskarplatz,strassenbahn,"52.5570174,13.3659987","['141', '41']",Q65767112,
1946385,Osloer Strasse Ecke Prinzenallee,strassenbahn,"52.5559072,13.3837614",['8'],Q65807451,
1946386,Osloer strasse,strassenbahn,"52.55670687244517, 13.37382548226232",['8'],,
1946387,Osnabrücker Strasse,strassenbahn,"52.52655659018374, 13.297414453709727",['55'],,
1946388,Ostendstrasse,strassenbahn,"52.4572322,13.5338473","['87', '95']",Q66104283,
1946389,Ostkreuz,s-bahn,"52.5031,13.4689","['KBS 101', 'KBS 100', 'KBS 100c']",Q111251530,
1946390,Pallasstrasse,strassenbahn,"52.49433531886079, 13.361034439138953",['3'],,
1946391,Pallasstrasse Ecke Potsdamer Strasse,strassenbahn,"52.49439853450471, 13.361087669638948",['3'],,
1946392,"Pankow, Breite Strasse",strassenbahn,"52.569410944464835, 13.403477893079419",['47'],,
1946393,"Pankow, Damerowsstrasse",strassenbahn,"52.572297062803116, 13.414824736159702","['49', '24']",,
1946394,"Pankow, Damerowstrasse",strassenbahn,"52.57340426550783, 13.422144089868961","['24', '49']",,
1946395,"Pankow, Schönholzer Strasse",strassenbahn,"52.5694372959097, 13.400975893487843",['23'],,
1946396,"Pankow, Vinetastrasse",u-bahn,"52.559166666667,13.413333333333",['A'],Q570906,
1946397,"Pankow, Wollankstrasse",strassenbahn,"52.565654441230436, 13.39086059036533",['199'],,
1946398,Pankow-Heinersdorf,s-bahn,"52.5780653,13.4295093",['KBS 103'],Q4892366,
1946399,Pankow-Schönhausen,s-bahn,"52.5667,13.4111",['KBS 103'],Q653775,
1946400,Pankstrasse,strassenbahn,"52.55232052700631, 13.381594396575924",['23'],,
1946401,Papestr.,s-bahn,"52.4756,13.3644","['KBS 100', 'KBS 103', 'KBS 105a']",Q111323139,
1946402,Pasewalker Strasse,strassenbahn,"52.57798821745791, 13.428766545985715","['49', '24']",,
1946403,Paulsternstrasse,strassenbahn,"52.538114851173546, 13.248435943349298",['55'],,
1946404,Petersburger Strasse,u-bahn,"52.515833333333,13.454166666667",['E'],Q568627,
1946405,Petersburger Strasse Ecke Landsberger Allee,strassenbahn,"52.5259343,13.4462368",['65'],Q65553230,
1946406,Pichelsberg,s-bahn,"52.5103,13.2271",['KBS 100c'],Q800488,
1946407,"Pichelsberg, Stössenseebrücke",Fähre,"52.51277524075516, 13.213352077856104",['Wannsee-Pichelsberg'],,
1946408,Pichelsdorfer Strasse,strassenbahn,"52.51307046642958, 13.196871153391022",['75'],,
1946409,Podbielskiallee,u-bahn,"52.464444444444,13.296388888889",['A2'],Q571324,
1946410,Postdamer Strasse Ecke Hauptstrasse,strassenbahn,"52.49042197420286, 13.360258660240738",['74'],,
1946411,Potsdam,s-bahn,"52.3917,13.0667",['KBS 101'],Q647973,
1946412,Potsdamer Chaussee,bus,"52.431000977609386, 13.229955507955582",['17'],,
1946413,Potsdamer Platz,s-bahn,"52.5094,13.3766","['KBS 105a', 'KBS 103', 'KBS 104a']",Q106086519,
1946414,Potsdamer Platz,strassenbahn,"52.50948236131137, 13.375988156399634","['21', '74', '1']",,
1946415,Potsdamer Platz,u-bahn,"52.5092,13.3782",['A'],Q3909578,
1946416,Potsdamer Strasse,strassenbahn,"52.397080366659694, 13.243581735284204",['96'],,
1946417,Potsdamer Strasse Ecke Kurfürstenstrasse,strassenbahn,"52.4997538570783, 13.362818148290852",['74'],,
1946418,Potsdamer Strasse Ecke Pallasstrasse,strassenbahn,"52.49437098285493, 13.361060066548905",['74'],,
1946419,Prenzlauer Allee,s-bahn,"52.544775,13.426116",['KBS 100'],Q32661483,
1946420,Prenzlauer Allee,strassenbahn,"52.5396522,13.4244789","['72', '73']",Q65222180,
1946421,Prenzlauer Allee Ecke Danziger Strasse,strassenbahn,"52.5396522,13.4244789","['72', '73']",Q65222180,
1946422,Prenzlauer Promenade,strassenbahn,"52.55155536618067, 13.43032253030515",['73'],,
1946423,Prenzlauer Promenade Ecke Gustav-Adolf-Strasse,strassenbahn,"52.551756288963574, 13.43036423385003",['73'],,
1946424,Prenzlauer Strasse Ecke Prenzlauer Allee,strassenbahn,"52.52702543130057, 13.415674981943308","['72', '60', '73']",,
1946425,Priesterweg,s-bahn,"52.4601,13.3563","['KBS 105a', 'KBS 103']",Q800508,
1946426,Prinz-Louis-Ferdinand-Strasse,strassenbahn,"52.52067652539613, 13.389902051315714",['1'],,
1946427,Prinzenallee Ecke Brehmestrasse,strassenbahn,"52.55964584409222, 13.386994425763648",['23'],,
1946428,Prinzenallee Ecke Osloer Strasse,strassenbahn,"52.5559072,13.3837614",['24'],Q65807451,
1946429,Prinzenstrasse,u-bahn,"52.498333333333,13.406111111111",['B'],Q689797,
1946430,Putlitzstr.,s-bahn,"52.536,13.344",['KBS 100'],Q465972,
1946431,Rahnsdorf,strassenbahn,"52.443531694444445,13.685038",['87'],Q66361311,
1946432,Ramlerstrasse,strassenbahn,"52.5471348687247, 13.389120500428692","['199', '28', '128', '41', '24', '141']",,
1946433,Rangsdorf,s-bahn,"52.294444,13.430278",['KBS 105a'],Q801345,
1946434,Rathaus,strassenbahn,"52.51823377354708, 13.4098395840552","['72', '64', '73', '65', '60']",,
1946435,Rathaus Neukölln,u-bahn,"52.481666666667,13.434166666667",['C'],Q628770,
1946436,Rathenower Strasse,strassenbahn,"52.52356,13.35779",['21'],Q121863902,
1946437,Reichskanzlerdamm,strassenbahn,"52.588585153873055, 13.388316972877895",['23'],,
1946438,Reichskanzlerplatz,strassenbahn,"52.5089140766086, 13.272251406623242",['75'],,
1946439,Reichskanzlerplatz,u-bahn,"52.509722222222,13.273055555556",['A1'],Q657857,
1946440,Reichsportfeld,u-bahn,"52.511,13.2416",['A1'],Q800506,
1946441,Reichssportfeld,s-bahn,"52.511,13.2416",['KBS 100c'],Q800506,
1946442,Reinickendorf,s-bahn,"52.5779,13.3506",['KBS 105'],Q800496,
1946443,"Reinickendorf, Berliner Strasse Ecke Waldstrasse",strassenbahn,"52.57551795282049, 13.332035971745624",['68'],,
1946444,"Reinickendorf, Residenzstrasse",strassenbahn,"52.57582595662085, 13.34785112535354",['141'],,
1946445,"Reinickendorf, Scharnweberstrasse",strassenbahn,"52.567938584320565, 13.311990398863685","['25', '128', '41', '28']",,
1946446,"Reinickendorf-Ost, Hauptstrasse",strassenbahn,"52.57506440929674, 13.352281003125478",['41'],,
1946447,"Reinickendorf-West, Berliner Strasse",strassenbahn,"52.56406869437813, 13.327834537507654",['41'],,
1946448,Reinickendorfer Strasse,strassenbahn,"52.54031997084383, 13.36977195492272","['141', '41', '23']",,
1946449,Reinickendorfer Strasse,u-bahn,"52.539911111111,13.370377777778",['C'],Q559249,
1946450,Reinickendorfer Strasse Ecke Iranische Strasse,strassenbahn,"52.55506396501877, 13.365910457558154","['141', '41']",,
1946451,Residenzstrasse,strassenbahn,"52.570797354942535, 13.360629789825673",['41'],,
1946452,Residenzstrasse Ecke Hauptstrasse,strassenbahn,"52.57424536432287, 13.35918599675858",['141'],,
1946453,Richard-Wagner-Platz,strassenbahn,"52.517570616857, 13.306248118529135",['54'],,
1946454,Ringstrasse Ecke Finckensteinallee,strassenbahn,"52.432763118715044, 13.28708803299288",['77'],,
1946455,Roseneck,strassenbahn,"52.47630604660362, 13.281717433241134",['76'],,
1946456,Rosenthal,strassenbahn,"52.598664,13.3726652",['23'],Q65364041,
1946457,Rosenthaler Platz,strassenbahn,"52.5301769,13.4016121",['1'],Q65093945,
1946458,Rosenthaler Platz,u-bahn,"52.53,13.401111111111",['D'],Q663231,
1946459,Rosenthaler Strasse,strassenbahn,"52.526863056079485, 13.403424759115316",['1'],,
1946460,"Rudow, Neuköllner Strasse",strassenbahn,"52.41576933170046, 13.49645398044122",['147'],,
1946461,Ruhleben,u-bahn,"52.525555555556,13.241388888889",['A1'],Q656401,
1946462,Ruhlebener Strasse,strassenbahn,"52.527379691904514, 13.211389157620193",['54'],,
1946463,Röntgental,s-bahn,"52.6487,13.5136",['KBS 103'],Q801386,
1946464,Rüdesheimer Platz,u-bahn,"52.473333333333,13.314444444444",['A2'],Q167147,
1946465,Sachsendamm,strassenbahn,"52.47447878567379, 13.361479342511561",['6'],,
1946466,Samariterstrasse,u-bahn,"52.514722222222,13.464444444444",['E'],Q552891,
1946467,Savignyplatz,s-bahn,"52.5051746,13.3190659","['KBS 101', 'KBS 100c']",Q554382,
1946468,Scharnweberstrasse Ecke Berliner Strasse,strassenbahn,"52.564054479214924, 13.327868562561564","['25', '28', '128']",,
1946469,Schicklerstrasse Ecke Alexanderstrasse,strassenbahn,"52.51551722524566, 13.418231396470526",['82'],,
1946470,Schillingstrasse,u-bahn,"52.520277777778,13.421666666667",['E'],Q552899,
1946471,Schlachtensee,s-bahn,"52.4401,13.2153",['KBS 104a'],Q800509,
1946472,Schlesischer Bahnhof,bus,"52.50976021619768, 13.436358877912049",['1'],,
1946473,Schlesischer Bahnhof,s-bahn,"52.51,13.4347","['KBS 101', 'KBS 100c']",Q683239,
1946474,Schlesisches Tor,strassenbahn,"52.50089071846621, 13.441502603146748",['87'],,
1946475,Schlesisches Tor,u-bahn,"52.500833333333,13.441666666667",['B'],Q602282,
1946476,Schloßplatz,bus,"52.516189104673394, 13.401870070751757","['1', '9']",,
1946477,Schloßstrasse,bus,"52.45269082659021, 13.313015618265792",['5'],,
1946478,Schmargendorf,s-bahn,"52.479672222222,13.312441666667",['KBS 100'],Q302810,
1946479,Schmöckwitz,strassenbahn,"52.37584405426887, 13.648910287320868",['86'],,
1946480,Schulzendorf,s-bahn,"52.6128,13.2462",['KBS 105'],Q800487,
1946481,Schwartzkopffstrasse,u-bahn,"52.535277777778,13.377222222222",['C'],Q554360,
1946482,"Schönberg, Wartburgplatz",strassenbahn,"52.48749215907796, 13.34511332295929",['6'],,
1946483,Schöneberg,s-bahn,"52.4794,13.3517","['KBS 100', 'KBS 104a']",Q543855,
1946484,Schönefeld,strassenbahn,"52.38954327891276, 13.511286026236943",['147'],,
1946485,Schöneweide,s-bahn,"52.455,13.509444444444","['KBS 100d', 'KBS 100a', 'KBS 100c']",Q111323931,
1946486,Schönhauser Alle,u-bahn,"52.549328888889,13.413706111111",['A'],Q47014936,
1946487,Schönhauser Allee,s-bahn,"52.549329,13.413706",['KBS 100'],Q111264493,
1946488,Schönhauser Allee,strassenbahn,"52.5537705,13.4138898","['49', '47']",Q65076842,
1946489,Schönhauser Allee Ecke Danziger Strasse,strassenbahn,"52.54142343265726, 13.412140744779617","['49', '47']",,
1946490,Schönhauser Allee Ecke Dänenstrasse,strassenbahn,"52.54964258327103, 13.413653988181903","['49', '47']",,
1946491,Schönhauser Allee Ecke Wisbyer Strasse,strassenbahn,"52.55374610843057, 13.414453768690132",['49'],,
1946492,Schönhauser Tor,u-bahn,"52.528333333333,13.410277777778",['A'],Q658790,
1946493,Schönholz,s-bahn,"52.5714,13.3814","['KBS 104', 'KBS 105']",Q800490,
1946494,Schönleinstrasse,u-bahn,"52.493055555556,13.421944444444",['D'],Q666868,
1946495,Schönwalder Allee,strassenbahn,"52.55533730374434, 13.19864146836822",['54'],,
1946496,Schönwalder Strasse,strassenbahn,"52.542957403151995, 13.206312038330612",['54'],,
1946497,Schützenplatz,strassenbahn,"52.417902585068575, 13.30511527465078",['96'],,
1946498,Seestrasse,u-bahn,"52.55056,13.35194",['C'],Q554391,
1946499,Seestrasse Ecke Markstrasse,strassenbahn,"52.55695074879838, 13.365622304450374",['8'],,
1946500,Seestrasse Ecke Müllerstrasse,strassenbahn,"52.55044753588031, 13.351974539230612",['8'],,
1946501,"Seestrasse, Friedhöfe",strassenbahn,"52.552703555448296, 13.356287088477963",['8'],,
1946502,Senefelderplatz,u-bahn,"52.53242, 13.412743",['A'],Q32661454,
1946503,Siegfriedstrasse,strassenbahn,"52.51955575998727, 13.499342568310986",['69'],,
1946504,Siemensstadt,s-bahn,"52.53923,13.26365",['KBS 100b'],Q96080453,
1946505,Siemensstadt,strassenbahn,"52.53699730933042, 13.262264223562065",['55'],,
1946506,Sonnenallee,s-bahn,"52.473,13.4558",['KBS 100'],Q481364,
1946507,Sonnenallee,strassenbahn,"52.48613359502478, 13.430239659364373",['95'],,
1946508,Sonnenallee Ecke Erkstrasse,strassenbahn,"52.481693342166764, 13.440079325671048",['95'],,
1946509,"Sonnenallee, S-Bahn",strassenbahn,"52.473894347989244, 13.45587384777502",['95'],,
1946510,Sophie-Charlotte-Platz,u-bahn,"52.510833333333,13.296666666667",['A1'],Q657879,
