,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
393,Innsbrucker Platz,strassenbahn,['88'],"52.47804266204959, 13.343446877940893+52.47851767561872, 13.344017066649423",nan,"['74', '73', '88']+ ['66']+ 74,66,73,88+ 66,73,74",nan+ nan+ Innsbrucker Platz+ Innsbrucker Platz
394,Innsbrucker Platz,u-bahn,['B I'],"52.4786,13.3439",Q10275871,B I,nan
395,Invalidenstrasse Ecke Chausseestrasse,strassenbahn,"['1', '70']","52.5304158,13.3827302",Q65552697,"['1', '46', '11', '70']+ 70,69+ 1+ 1",nan+ U Naturkundemuseum+ U Naturkundemuseum+ U Naturkundemuseum
396,Irenenstrasse Ecke Wilhelmstrasse,strassenbahn,['14'],,,,
397,Jannowitzbrücke,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.514822222222,13.41795","Q27955427+Q27955427, Q27955427","['KBS 102', 'KBS 101'], ['KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",nan+ S-Jannowitzbrücke station+ S-Jannowitzbrücke station+ S-Jannowitzbrücke station
398,Jannowitzbrücke,u-bahn,['D'],"52.515656,13.418185",Q27955418,['D']+ D,nan+ Jannowitzbrücke metro station
399,Jerusalemer Kirche,strassenbahn,['88'],,,,
400,Johannisthaler Chaussee Ecke Rudowerstrasse,strassenbahn,['47'],"52.43434486015572, 13.469069460026562",nan,['47'],nan
401,Jungfernheide,s-bahn,"['KBS 100b', 'KBS 100']","52.53035,13.299433333333",Q110977325,"['KBS 100', 'KBS 103a', 'KBS 100d']+ KBS 100c,KBS 103a,KBS 100d,KBS 100+ KBS 103a,KBS 100c,KBS 100+ KBS 100a,KBS 100,KBS 100b",nan+ S-Bahnhof Jungfernheide+ S-Bahnhof Jungfernheide+ S-Bahnhof Jungfernheide
402,"Jüdenstrasse, Rathaus",strassenbahn,['71'],,,,
403,Kaiser-Wilhelm-Platz,bus,['A4'],"52.486329247981715, 13.35655627172785",nan,"['A48', 'A4']+ A4,A48+ A4,A48,A75+ A75,A84,A48,A4,A83",nan+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz
404,Kaiser-Wilhelm-Platz,strassenbahn,['25'],"52.486331659025346, 13.356584679052645",nan,"['25']+ 74,73,88+ 2,73,74",nan+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz
405,Kaiser-Wilhelm-Strasse Ecke Leonorenstrasse,strassenbahn,['96'],,,,
406,Kaiserdamm (Messedamm),u-bahn,['A I'],"52.51,13.2822",Q656409,"['A I']+ B I,A I+ A I,B I+ A I",nan+ Kaiserdamm+ Kaiserdamm+ Kaiserdamm
407,Kaisereiche,bus,['A17'],"52.46896806014468, 13.332614886077709",nan,"['A48', 'A25', 'A17']+ A25,A48+ A25,A48,A75+ A84,A75,A25,A48",nan+ Kaisereiche+ Kaisereiche+ Kaisereiche
408,Kaisereiche,strassenbahn,"['73', '74']","52.468942127334586, 13.332672961457298",nan,"['73']+ 74,73,88+ 73,74",nan+ Kaisereiche+ Kaisereiche
409,Kaisereiche Ecke Rheinstrasse,strassenbahn,['88'],"52.468990950159686, 13.332592813586178",nan,['88'],nan
410,Kaiserhof/Thälmannplatz,bus,['A9'],,,,
411,Kaiserin-Augusta-Strasse Ecke Tempelhofer Damm,strassenbahn,"['98', '99']",,,,
412,Kaiserstrass Ecke Mariendorfer Damm,strassenbahn,['98'],,,,
413,Kaiserstrasse Ecke Mariendorfer Damm,strassenbahn,['99'],,,,
414,Kaiserstrasse/Ringstrasse,bus,['A33 (Obus)'],"52.44449600134536, 13.372233806361567",nan,['A33 (Obus)']+ A33+ A33+ A33,nan+ Kaiserstrasse/Ringstrasse+ Kaiserstrasse/Ringstrasse+ Kaiserstrasse/Ringstrasse
415,Kanststrasse Ecke Wilmersdorferstrasse,strassenbahn,['3'],,,,
416,Kantstrasse Ecke Leibnizstrasse,bus,['A1 (Obus)'],,,,
417,Kantstrasse Ecke Wilmersdorferstrasse,strassenbahn,['44'],"52.50671197701565, 13.306654872825778",nan,['44'],nan
418,Karl-Marx-Strasse,u-bahn,['C I'],,,,
419,Karl-Marx-Strasse Station,strassenbahn,['47'],"52.47610260014145, 13.439445058091593",nan,['47'],nan
420,Karlplatz,bus,['A9'],,,,
421,Karlshorst,s-bahn,['KBS 102'],"52.4808,13.5258",Q111327045,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,nan+ S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst
422,Karlshorsterstrasse Ecke Nöldnerstrasse,strassenbahn,['14'],,,,
423,Karolinenhof,strassenbahn,['86'],,,,
424,Karow,s-bahn,['KBS 106'],"52.615,13.4692",Q111324168,['KBS 106']+ KBS 106+ KBS 106+ KBS 106,nan+ S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow
425,Kastanienallee Ecke Veteranenstrasse,strassenbahn,['46'],,,,
426,Kattunfabrik,strassenbahn,['86'],,,,
427,Kaulsdorf,s-bahn,['KBS 101'],"52.5121,13.5904",Q800478,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,nan+ Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station
428,"Kaulsdorf, Sadowastrasse",bus,['A8'],,,,
429,Kirschenallee Ecke Spandauer Damm,strassenbahn,['54'],,,,
430,Kissingenstrasse Ecke Berlinerstrasse,strassenbahn,['46'],,,,
431,Kladow,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)'],"52.45151498638808, 13.147961938847912",nan,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),nan+ nan+ nan
432,Kladow/Hottengrund,bus,['A6'],,,,
433,Kleine Frankfurterstrasse,strassenbahn,['64'],"52.52316104022035, 13.427849786497696",nan,"['63', '64']",nan
434,Klosterstr.,u-bahn,['A I'],"52.516111111111,13.412222222222",Q657893,"['A I']+ A I,A II+ A+ A",nan+ Klosterstraße station+ Klosterstraße station+ Klosterstraße station
435,Knie,strassenbahn,"['2', '55', '25']","52.51266887977092, 13.321859924761794",nan,['55'],nan
436,Kochstrasse,u-bahn,['C I'],,,,
437,Kopenhagenerstrasse Ecke Flottenstrasse,bus,['A14'],,,,
438,Kopernikusstrasse Ecke Warschauerstrasse,strassenbahn,['4'],,,,
439,Kottbuser Tor,u-bahn,['B I'],,,,
440,Kottbusser Tor,u-bahn,"['B II', 'D']","52.499166666667,13.418055555556",Q819768,"['D', 'B I', 'A II']+ B II,D,B I+ A II,D,B II,B I+ A I,A II,D",nan+ Kottbusser Tor station+ Kottbusser Tor station+ Kottbusser Tor station
441,Kraftwerk Klingenberg,strassenbahn,['13'],"52.4881374,13.4958685","Q66079524+Q66079524, Q66079524","['13', '82']+ 13, 82+ 13,82","nan+ ,+ nan+ nan"
442,Krankenhaus Neukölln,strassenbahn,['47'],"52.43977054074335, 13.459359057866306",nan,['47']+ 47,nan+ nan
443,Krankenhaus Tegel-Süd,bus,['A13'],"52.57573397877684, 13.278749331662",nan,['A13']+ A13+ A13+ A13,nan+ Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd
444,Kriminalgericht,bus,['A16'],,,,
445,Krumme Lanke,u-bahn,['A II'],"52.443333333333,13.241388888889",Q663945,"['A II']+ B II,A II+ A II,B II+ A II",nan+ Krumme Lanke metro station+ Krumme Lanke metro station+ Krumme Lanke metro station
446,Kupfergraben,strassenbahn,['70'],,,,
447,Kurfürstendamm Ecke Joachimstalerstrasse,strassenbahn,['6'],,,,
448,Kurfürstendamm Ecke Joachimsthalerstrasse,strassenbahn,['76E'],,,,
449,Kurfürstendamm Ecke Konstanzer Strasse,bus,['A1 (Obus)'],"52.500599097108285, 13.31304940813286+52.500616418341856, 13.313034562695215",nan,"['A1']+ A1+ A74,A1+ A1",nan+ Kurfürstendamm Ecke Konstanzer Strasse + Kurfürstendamm Ecke Konstanzer Strasse+ nan
450,Kurfürstendamm Ecke Uhlandstrasse,strassenbahn,"['76E', '51']",,,,
451,Kurfürstendamm Ecke Wilmersdorferstrasse,strassenbahn,"['60', '44', '76E']","52.499999022801454, 13.307019457045545",nan,"['44', '60']",nan
452,Kurfürstendamm v. Marmorhaus,strassenbahn,['55'],,,,
453,Kurfürstenstrasse,u-bahn,"['B I', 'B II']","52.5,13.361944",Q690203,['A II']+ A II,nan+ nan
454,Kurfürstenstrasse Ecke Potsdamerstrasse,strassenbahn,['74'],,,,
455,Köllnische Heide,s-bahn,['KBS 100a'],"52.4694,13.4675",Q800505,['KBS 100a']+ KBS 100a+ KBS 100a+ KBS 100k,nan+ Köllnische Heide station+ Köllnische Heide station+ Köllnische Heide station
456,Köllnischer Platz,strassenbahn,"['84', '86']","52.4447189,13.5686225",Q66363379,"['84', '86']+ 86,84+ 84,86",nan+ Köllnischer Platz+ Köllnischer Platz
457,Königin-Elisabeth-Strasse Ecke Kaiserdamm,strassenbahn,['60'],"52.510016445572965, 13.281838957682126",nan,['60'],nan
458,Königin-Elisabethstrasse Ecke Spandauer Damm,strassenbahn,['54'],,,,
459,Königs Wusterhausen,s-bahn,['KBS 103'],"52.2966,13.6311",Q178002,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,nan+ Königs Wusterhausen station+ Königs Wusterhausen station+ Königs Wusterhausen station
460,Königsplatz,strassenbahn,['87'],,,,
461,Königstor,bus,"['A19', 'A40']","52.52520269485428, 13.419834994127731",nan,"['A9', 'O40', 'O30']+ O40,A9,O30,A57+ O40,A57,A9+ A57,A9,O40,O30",nan+ Königstor+ Königstor+ Königstor
462,Königstor,strassenbahn,"['73', '74']","52.52821600265539, 13.423869016265495",nan,"['74']+ 74,74E+ 74E,74+ 74E,74",nan+ Königstor+ Königstor+ Königstor
463,Köpenick,s-bahn,['KBS 102'],"52.4586,13.5808",Q800479,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,nan+ Berlin-Köpenick station+ Berlin-Köpenick station+ Berlin-Köpenick station
464,"Köpenick, Krankenhaus",strassenbahn,['95'],"52.4388396,13.5920763",Q66091900,['95']+ 95,nan+ Krankenhaus Köpenick/Südseite
465,"Köpenick, Lindenstrasse Ecke Bahnhofstrasse",strassenbahn,['84'],"52.4505094,13.572684",Q66095701,['95'],nan
466,Köpenicker Krankenhaus,bus,['A27'],,,,
467,Köpenicker Landstrasse Ecke Schnellerstrasse,strassenbahn,['95'],,,,
468,Landberger Chaussee Ecke Lichtenbergerstrasse,strassenbahn,['3'],,,,
469,Langhansstrasse Ecke Prenzlauerallee,bus,['A45'],,,,
470,Lankwitz,s-bahn,['KBS 106'],"52.4386,13.3417",Q800481,['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,nan+ Lankwitz station+ Lankwitz station+ Lankwitz station
471,"Lankwitz, Kirche",bus,"['A32 (Obus)', 'A2']","52.43629186979271, 13.345745387354132",nan,"['A32 (Obus)', 'A2']+ A2,A32+ A32,A2+ A81,A2,A83,A32","nan+ Lankwitz, Kirche+ Lankwitz, Kirche+ Lankwitz, Kirche"
472,"Lankwitz, Trippsteinstrasse",bus,"['A2', 'A11']","52.418980941735455, 13.34615060419153",nan,['A2'],nan
473,Lehnitz,s-bahn,['KBS 104'],"52.7411,13.2635",Q4258498,['KBS 104']+ KBS 104+ KBS 104+ KBS 104,nan+ Lehnitz station+ Lehnitz station+ Lehnitz station
474,Lehrter Bhf.,strassenbahn,['21'],,,,
475,Lehrter Stadtbahnhof,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.5253,13.3694",Q821299,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",nan+ Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof
476,Leinestr.,u-bahn,['D'],"52.472777777778,13.428333333333",Q668563,['D']+ D+ D+ D,nan+ Leinestraße+ Leinestraße+ Leinestraße
477,Leninallee,s-bahn,['KBS 100'],"52.5295,13.4548",Q800507,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 103a,KBS 106+ KBS 106a,KBS 104,KBS 106",nan+ Berlin Landsberger Allee station+ Berlin Landsberger Allee station+ Berlin Landsberger Allee station
478,Leninallee Ecke Bersarinstrasse,strassenbahn,['4'],,,,
479,Leninallee Ecke Dimitroffstrasse,strassenbahn,"['64', '13']","52.526376866541014, 13.447609553656962",nan,"['69', '64']",nan
480,Leninallee Ecke Friedenstrasse,strassenbahn,['65'],,,,
481,Lenineallee Ecke Friedenstrasse,strassenbahn,['69'],,,,
482,Leninplatz,strassenbahn,['64'],"52.5232658,13.4326457",Q65553105,"['1', '63', '69', '64']+ 1,63,69,64+ 64,63,1+ 1,63,69,64",nan+ Platz der Vereinten Nationen+ Platz der Vereinten Nationen+ Platz der Vereinten Nationen
483,Leopoldplatz,u-bahn,['C I'],"52.5465,13.3591",Q1960809,"['C I']+ C I,C II+ C I+ G,C I",nan+ Leopoldplatz metro station+ Leopoldplatz metro station+ Leopoldplatz metro station
484,"Lichtefelde, Finckensteinallee",strassenbahn,['74'],"52.43248605965966, 13.29928826605782",nan,['74'],nan
485,Lichtenberg,s-bahn,['KBS 101'],"52.5106,13.4964",Q634247,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,nan+ Berlin-Lichtenberg station+ Berlin-Lichtenberg station+ Berlin-Lichtenberg station
486,Lichtenbergerstrasse Ecke Langhans Allee,strassenbahn,['3'],,,,
487,Lichtenrade,s-bahn,['KBS 105b'],"52.3876,13.3963",Q6543354,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ Lichtenrade station+ Lichtenrade station+ Lichtenrade station
488,Lichterfelde Ost,s-bahn,['KBS 106'],"52.43,13.3289",Q111311299,['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,nan+ S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost
489,Lichterfelde Süd,s-bahn,['KBS 106'],"52.41,13.3086",Q800482,['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,nan+ Lichterfelde Süd station+ Lichterfelde Süd station+ Lichterfelde Süd station
490,Lichterfelde West,s-bahn,['KBS 104'],"52.4433,13.2947",Q111327103,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ S-Bahnhof Berlin Lichterfelde West+ S-Bahnhof Berlin Lichterfelde West+ S-Bahnhof Berlin Lichterfelde West
491,"Lichterfelde, Goerzallee",strassenbahn,['77'],"52.421933927255864, 13.298529678385423",nan,['77'],nan
492,"Lichterfelde, Osteweg",bus,['A3E'],"52.42100405812812, 13.281128356360531",nan,['A3E'],nan
493,"Lichterfelde, Süd, Lindenstrasse",bus,['A1 (Obus)'],,,,
494,"Lichterfelde-Süd, Lindenstrasse",strassenbahn,['78'],,,,
495,"Lindenhof, Eythstrasse",strassenbahn,['60'],,,,
496,Lindenstrasse Ecke Bahnhofstrasse,strassenbahn,"['83', '87', '95', '86']","52.4505094,13.572684",Q66095701,"['84', '82', '83', '86']+ 83,86,84+ 83,86,84",nan+ Bahnhofstraße/Lindenstraße+ nan
497,Londonerstrasse (Rehberge),strassenbahn,"['29', '68', '25', '28']",,,,
498,Luxemburgplatz,u-bahn,['A I'],"52.528333333333,13.410277777778",Q658790,"['A I']+ A I,A II+ A+ A",nan+ Rosa-Luxemburg-Platz station+ Rosa-Luxemburg-Platz station+ Rosa-Luxemburg-Platz station
499,"Lübars, Dorfplatz",bus,['A35'],,,,
500,Lückstrasse Ecke Wilhelmstrasse,strassenbahn,['14'],,,,
501,Lütsowstrasse Ecke Potsdamerstrasse,strassenbahn,['76'],,,,
502,Lützowplatz,bus,['A16'],"52.505029017314186, 13.351822867208506",nan,"['A24', 'A16']+ A24,A69,A16+ A69,A16,A24+ A24,A69,A16",nan+ Lützowplatz+ Lützowplatz+ Lützowplatz
503,Lützowplatz,strassenbahn,['76'],,,,
504,Lützowstrasse Ecke Potsdamerstrasse,strassenbahn,"['73', '74']",,,,
505,Machnower Schleuse,strassenbahn,['96'],"52.39513316459733, 13.20831380290797",nan,['96']+ 96,nan+ Machnower Schleuse
506,"Machnowerstrasse Ecke Andreezeile, Zehlendorf",bus,['A10'],,,,
507,Magdalenenstrasse,u-bahn,['E'],,,,
508,Magistratsweg Ecke Brunsbütteler Damm,bus,['A31'],"52.53308685678349, 13.157955808881047",nan,['A31']+ A80,nan+ nan
509,Mahlow,s-bahn,['KBS 105b'],"52.3602,13.4085",Q2641431,['KBS 105']+ KBS 105+ KBS 105,nan+ Mahlow station+ Mahlow station
510,Mahlsdorf,s-bahn,['KBS 101'],"52.5121,13.6106",Q800484,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,nan+ Mahlsdorf railway station+ Mahlsdorf railway station+ Mahlsdorf railway station
511,"Mahlsdorf, Rathaus",strassenbahn,['83'],,,,
512,"Mahlsdorf-Süd, Hubertus",strassenbahn,"['83', '86']","52.4741663,13.5991443",Q66368466,"['83', '86']+ 82,86+ 86,82+ 86,82",nan+ Mahlsdorf-Süd+ Mahlsdorf-Süd+ Mahlsdorf-Süd
513,"Malchow, Dorfstrasse",bus,['A39'],"52.580462270708544, 13.482797576255583",nan,"['A46', 'AL']+ A46,AL+ AL,A46+ AL,A46","nan+ Malchow, Dorfstrasse+ Malchow, Dorfstrasse+ Malchow, Dorfstrasse"
514,Mansteinstrasse (Bhf. Großgörschenstrasse),strassenbahn,['2'],,,,
515,Marchandstrasse/Lankwitzer Ring,bus,['A32 (Obus)'],"52.42302374778929, 13.357490310151075",nan,['A32 (Obus)'],nan
516,Marchlewskistrasse,u-bahn,['E'],,,,
517,Mariendorf,s-bahn,['KBS 105b'],"52.4478,13.3609",Q800497,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ Attilastraße station+ Attilastraße station+ Attilastraße station
518,"Mariendorf, Kaiserstrasse Ecke Mariendorfer Damm",bus,['A33 (Obus)'],"52.44556685028663, 13.38579424415166",nan,['A33 (Obus)'],nan
519,Mariendorfer Damm Ecke Alt-Mariendorf,strassenbahn,"['98', '15']","52.4401803123353, 13.38732780334823",nan,"['15', '98']+ 98",nan+ Mariendorfer Damm Ecke Alt-Mariendorf
520,Marienfelde,s-bahn,['KBS 105b'],"52.4242,13.3747",Q800485,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ Marienfelde station+ Marienfelde station+ Marienfelde station
521,"Marienfelde, Daimlerstrasse",strassenbahn,['15'],,,,
522,Marienfelder Allee Ecke Lankwitzstrasse,bus,['A32 (Obus)'],"52.4137412612811, 13.362086756533897",nan,['A32 (Obus)'],nan
523,Marienfelder Chaussee Ecke Lichtenrader Damm,strassenbahn,['99'],,,,
524,Markgrafendamm,strassenbahn,['82'],"52.49918957829234, 13.465807953098425",nan,['82'],nan
525,Martin-Luther-Strasse Ecke Brandenburgischestrasse,strassenbahn,['3'],,,,
526,Martin-Luther-Strasse Ecke Hauptstrasse,bus,['A4'],"52.47919734896908, 13.344958631803124",nan,A84,nan
527,Marx-Engels-Platz,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.5226,13.4022",Q689312,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 102,KBS 101,KBS 103,KBS 103a",nan+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station+ Berlin Hackescher Markt station
528,Marzahn/Birknersfelde,bus,['A41'],,,,
529,Marzahrter Chausssee/Schloßstrasse,strassenbahn,['69'],,,,
530,Mehringdamm,strassenbahn,['95'],"52.49298792323627, 13.387950331490586",nan,"['3', '2']+ 2,3",nan+ Mehringdamm
531,Mehringdamm,u-bahn,"['C II', 'C I']","52.493888888889,13.388333333333",Q657905,"['C I', 'C II']+ C I,C II+ C II,C I+ C I,C II",nan+ Mehringdamm+ Mehringdamm+ Mehringdamm
532,Mehringdamm Ecke Blücherstrasse,strassenbahn,['95'],,,,
533,Mehringdamm Ecke Gneisenaustrasse,strassenbahn,['3'],,,,
534,Mehringplatz/Hallesches Tor,strassenbahn,['99'],,,,
535,"Moabit, Waldstrasse Ecke Turmstrasse",bus,['A1 (Obus)'],"52.52718533455642, 13.33055251486945",nan,A1,nan
536,"Moabit, Wiebestrasse",strassenbahn,['21'],,,,
537,Molkenmarkt,strassenbahn,"['73', '82', '72']","52.51679321421663, 13.409330619020574",nan,"['74', '82', '72']+ 72,74E,74+ 74,72",nan+ nan+ nan
538,Moritzplatz,u-bahn,['D'],"52.503611111111,13.410833333333",Q374225,['D']+ D+ D+ D,nan+ Moritzplatz station+ Moritzplatz station+ Moritzplatz station
539,Märkisches Museum,u-bahn,['A I'],"52.511944444444,13.408888888889",Q657871,"['A I']+ A I,A II+ A+ A",nan+ Märkisches Museum station+ Märkisches Museum station+ Märkisches Museum station
540,Möckernbrücke,u-bahn,"['B I', 'B II']","52.499166666667,13.382777777778",Q704716,"['B I', 'A II']+ B I,B II+ A II,B II,B I+ A II",nan+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station
541,Möllendorferstrasse Ecke Herzbergerstrasse,strassenbahn,['14'],,,,
542,Müggelheim (An der Großen Krampe),bus,['A27'],,,,
543,Müllerstrasse Ecke Schulstrasse,strassenbahn,"['29', '25', '28']","52.54639788626855, 13.359150434534053",nan,"['28', '29']",nan
544,Müllerstrasse Ecke Seestrasse,strassenbahn,"['68', '3']",,,,
545,Nalepastrasse Ecke Wilhelminenhofstrasse,strassenbahn,['87'],,,,
546,Neanderstr.,u-bahn,['D'],"52.510833333333,13.416388888889",Q663204,['D']+ D,nan+ Heinrich-Heine-Straße station
547,Nettelbeckplatz,strassenbahn,"['35', '68', '23']","52.54423653105294, 13.369853072459598",nan,"['35', '23', '68']+ 35",nan+ Nettelbeckplatz
548,Neu-Lichtenberg,s-bahn,['KBS 101'],,,,
549,Neu-Westend,u-bahn,['A I'],"52.515555555556,13.261111111111",Q656431,['A I']+ B I+ B I,nan+ Neu-Westend+ Neu-Westend
550,Neuenhagen (b Bln),s-bahn,['KBS 101'],"52.5208,13.7003",Q7001614,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,nan+ Neuenhagen station+ Neuenhagen station+ Neuenhagen station
551,Neues Tor,bus,['A9'],,,,
552,Neukladowerallee Ecke Kladower Damm,bus,['A34'],"52.45988940678482, 13.153891640951477",nan,"['A35', 'A34']",nan
553,Neukölln,s-bahn,"['KBS 100a', 'KBS 100']","52.469166666667,13.441666666667",Q111325412,"['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln+ S-Bahnhof Berlin Neukölln
554,Neukölln (Südring),u-bahn,['C I'],"52.469166666667,13.441666666667+52.469444,13.442222",Q21272767+Q569905,['C I']+ C I+ C I+ C I,nan+ Neukölln (Südring) metro station+ Neukölln (Südring) metro station+ Neukölln (Südring) metro station
555,"Neukölln, Hermannplatz",strassenbahn,['27'],"52.48645092944154, 13.424243030746648",nan,"['27', '3']",nan
556,"Neukölln, Schulenburgpark",strassenbahn,['15'],"52.4666566988453, 13.470193015552026",nan,['94'],nan
557,Nikolassee,s-bahn,"['KBS 104', 'KBS 102']","52.4317,13.1933",Q637052,"['KBS 102', 'KBS 104']+ KBS 102,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",nan+ Berlin-Nikolassee station+ Berlin-Nikolassee station+ Berlin-Nikolassee station
558,Nollendorfplatz,bus,['A16'],"52.49968843634292, 13.353086438468269",nan,"['A19']+ A19+ A19+ A16,A19",nan+ Nollendorfplatz+ Nollendorfplatz+ Nollendorfplatz
559,Nollendorfplatz,strassenbahn,['76E'],"52.49974136660471, 13.352878927585127",nan,"['2']+ 55,53,54+ 55",nan+ Nollendorfplatz+ Nollendorfplatz
560,Nollendorfplatz,u-bahn,"['A I', 'B I', 'B II']","52.499166666667,13.353888888889",Q571039,"['B II', 'B I', 'A I', 'A II']+ B I,B II,A I,A II,B III+ A I,B I,A II,B II,B III+ A I,A II,B I",nan+ Nollendorfplatz metro station+ Nollendorfplatz metro station+ Nollendorfplatz metro station
561,Nordbahnhof,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']","52.5319,13.3878",Q673721,"['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104",nan+ Berlin Nordbahnhof
562,Nordbahnhof,strassenbahn,['46'],,,,
563,Nordbahnhof,u-bahn,['C I'],"52.531111111111,13.3825",Q554399,"['C I']+ C I,C II",nan+ Naturkundemuseum metro station
564,"Norden, Schillerstrasse",bus,['A7'],,,,
565,"Nordend, Kaiser-Wilhelm-Strasse",strassenbahn,['46'],,,,
566,Nöldnerstrasse Ecke Karlshorsterstrasse,strassenbahn,['13'],,,,
567,Nürnberger Platz,u-bahn,['A II'],,,,
568,Oberhofer Platz,bus,['A17'],"52.42410259117963, 13.328170432694991",nan,A17+ A17+ A17,Oberhofer Platz+ Oberhofer Platz+ Oberhofer Platz
569,Oberspree,s-bahn,['KBS 100d'],"52.4525,13.5382",Q15192700,['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106,nan+ Oberspree station+ Oberspree station+ Oberspree station
570,Oberspreestrasse Ecke Grünstrasse,strassenbahn,['95'],,,,
571,Oderbruchstrasse/Steuerhaus,bus,['A41'],,,,
572,Olympia-Stadion,u-bahn,['A I'],"52.517222222222,13.25",Q656441,['A I']+ B I+ B I,nan+ Olympia-Stadion station+ Olympia-Stadion station
573,Onkel Toms Hütte,u-bahn,['A II'],"52.450277777778,13.253333333333",Q389214,"['A II']+ B II,A II+ A II,B II+ A II",nan+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station+ Onkel Toms Hütte metro station
574,Oranienburg,s-bahn,['KBS 104'],"52.7536,13.2496",Q2341669,['KBS 104']+ KBS 104+ KBS 104+ KBS 104,nan+ Oranienburg station+ Oranienburg station+ Oranienburg station
575,Oranienburger Str.,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']","52.525,13.3929",Q480249,"['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104",nan+ Berlin Oranienburger Straße station
576,Oranienburger Tor,bus,['A40'],"52.52716314203455, 13.38710905184874",nan,"['A9', 'O40']+ O40+ O40,A9+ A9,O40,A59","nan+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse+ Oranienburger Tor, Hannoversche Strasse/Torstrasse"
577,Oranienburger Tor,strassenbahn,"['46', '1', '70']","52.5256031,13.3872745",Q65095375,"['46', '11', '70', '69', '1']+ 70,69,46+ 46,70,11,1+ 11,1,70,46,69",nan+ U Oranienburger Tor+ U Oranienburger Tor+ U Oranienburger Tor
578,Oranienburger Tor,u-bahn,['C I'],"52.524886111111,13.387477777778",Q571485,"['C I']+ C I,C II",nan+ Oranienburger Tor metro station
579,Oranienburgerstrasse Ecke Hauptstrasse,bus,"['A12', 'A14']",,,,
580,Orankestrasse,strassenbahn,['64'],"52.544048109588445, 13.492293861074563",nan,['64'],nan
