Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
538,Gärtnerstrasse,strassenbahn,{'3'},"52.50903,13.4597503",Q65949947,,
539,Göllweg,bus,{'76E'},"52.419168041416384, 13.398459522103638",nan,['76E'],
540,Görlitzer Bahnhof,u-bahn,{'1'},"52.4992,13.428",Q597759,,
541,Görschstrasse,bus,{'50'},"52.565677945666025, 13.400726693269364",,,
542,Güntzelstrasse,bus,{'60'},"52.49154575346882, 13.323206588873013",nan,['60'],
543,Güntzelstrasse,u-bahn,{'9'},"52.49194,13.33083",Q571563,['9'],
544,Güterbahn Ruhleben,bus,"{'5', '31', '35'}","52.528463786145274, 13.221054867506954",nan,"['80', '31', '5', '35']",
545,Habichtstrasse/Strandbad,bus,{'14E'},"52.58584168347821, 13.2325834411171",nan,['14E'],
546,Hackbuschstrasse,bus,{'31'},"52.53959956967987, 13.150244533066292",nan,['31'],
547,Hackerscher Markt,strassenbahn,{'20'},"52.5238354,13.402603",Q65094590,['20'],
548,Hackescher Markt,strassenbahn,"{'49', '71', '24', '63', '72'}","52.5238354,13.402603",Q65094590,"['15', '24', '71', '63', '72', '49']",
549,"Hackescher Markt""",strassenbahn,{'15'},"52.5238354,13.402603",Q65094590,['28'],
550,Hadubrandstrasse,bus,{'35'},"52.47941019285019, 13.559684179069844",,,
551,Haeckelstrasse,strassenbahn,{'17'},"52.4402944,13.5052638",Q66225573,,
552,Hagenplatz,bus,{'17'},"52.483382973651, 13.265818700272884",nan,['17'],
553,Hakenfelde Aalemannufer,bus,{'97'},"52.57317659817781, 13.217773260185606",nan,['97'],
554,Halemweg,u-bahn,{'7'},"52.536666666667,13.286388888889",Q571025,['7'],
555,Halker Zeile,bus,{'82'},"52.400871930628014, 13.400038936140326",,,
556,Hallesches Tor,u-bahn,"{'1', '6'}","52.497777777778,13.391111111111",Q658302,"['1', '6']",
557,Halskestrasse,bus,{'17'},"52.449975911659585, 13.34671540590703",nan,['17'],
558,Hamburger Platz,bus,"{'45', '56'}","52.555394187589414, 13.438973139463632",nan,"['45', '56']",
559,Hampsteadstrasse,bus,{'1'},"52.43082935146337, 13.259259141051635",nan,['1'],
560,Hans-Beimler-Strasse,bus,{'32'},"52.52515376382797, 13.419905951093401",nan,['32'],
561,Hans-Beimler-Strasse,strassenbahn,"{'18', '63', '11'}","52.5255473,13.4202755",Q65548984,"['11', '63', '18']",
562,Hans-Beimlerstrasse,strassenbahn,{'15'},"52.5255473,13.4202755",Q65548984,['15'],
563,Hansaplatz,u-bahn,{'9'},"52.517777777778,13.342222222222",Q287552,['9'],
564,Harburger Weg,bus,{'31'},"52.53331049970506, 13.163165096763427",nan,"['80', '31']",
565,Hardenbergstrasse,bus,{'90'},"52.506154057324025, 13.33242747094564",,,
566,Hartlebenstrasse,strassenbahn,{'25'},"52.4566822,13.6324878",Q66363202,['25'],
567,Hartmannsweiler Weg,bus,{'53'},"52.43871188132932, 13.248833836243495",nan,['53'],
568,Haselhorster Damm,bus,"{'10', '13', '55'}","52.54707556922512, 13.236790392928848",nan,"['55', '13', '10']",
569,Haupthalle,bus,"{'8', '9'}","52.55215743105169, 13.293862366303594",nan,"['9', '8']",
570,Hauptstrasse,bus,"{'73', '4', '74'}","52.48189961451138, 13.348451031942695",,,
571,Hauptstrasse,strassenbahn,"{'13', '21'} ; {'22'}","52.49911536933863, 13.480658310279543 ; 52.59717758553853, 13.375478539025853",nan,"['13', '21']",
572,Hausvogteiplatz,u-bahn,{'A'},"52.513055555556,13.396666666667",Q656523,['A'],
573,Havelblick,bus,{'14E'},"52.60198867886582, 13.210115307087476",nan,['14E'],
574,"Havelhöhe, Krankenhaus",bus,"{'35', '34'}","52.46269634246782, 13.158668657391756",nan,"['34', '35']",
575,Haydnstrasse,bus,{'84'},"52.447125268727255, 13.315264231850549",nan,['84'],
576,Hechelstrasse,bus,{'61'},"52.565597574916254, 13.321749374567478",,,
577,Heckerdamm,bus,{'23'},"52.54122850910285, 13.315098396299799",nan,['23'],
578,Heerstrasse,bus,"{'13'} ; {'92', '34'}","52.516681444146954, 13.179074894670572 ; 52.515448440041354, 13.184617989755766",,,
579,Heerstrasse/Stadtgrenze,bus,{'97'},"52.52866541956905, 13.122497644636924",nan,['97'],
580,Heidelberger Platz,u-bahn,{'2'},"52.479808333333,13.313236111111",Q21777872,['2'],
581,Heiligensee,s-bahn,{'153'},"52.6247,13.2292",Q800475,,
582,Heiligenseestrasse,bus,"{'13', '14'}","52.61129233483152, 13.217409582039851",nan,"['13', '14']",
583,Heiligenseestrasse/Gabelung,bus,{'20'},"52.59986227773425, 13.251985191364742",nan,['20'],
584,Heinersdorf,strassenbahn,{'71'},"52.5725511,13.4371063",Q65096052,['71'],
585,"Heinersdorf, Kirche",bus,"{'55', '42'}","52.568251990817764, 13.440484539756532",nan,"['42', '31', '55']",
586,"Heinersdorf, Kirche",strassenbahn,{'71'},"52.5686908,13.4389053",Q65096107,['71'],
587,Heinersdorfer Kirche,bus,{'31'},"52.56799258657149, 13.439665619197102",,,
588,Heinrich-Heine-Strasse,bus,{'78E'},"52.51026161399608, 13.415849068416035",,,
589,Heinrich-Mann-Platz,bus,{'45'},"52.57297246262195, 13.392146133350426",nan,['45'],
590,Heinrich-Mann-Strasse,bus,{'55'},"52.57112932974108, 13.398022674909079",nan,['55'],
591,Hellersdorf,bus,{'95'},"52.53960892831625, 13.5919553649653",nan,['95'],
592,Hennigsdorfer Strasse,bus,{'14'},"52.62645591553446, 13.227536420581599",,,
593,Henriettenplatz,bus,"{'29', '10', '19', '69', '4'}","52.49701780222877, 13.290339505649852",nan,"['29', '4', '19', '10', '69']",
594,Herbertstrasse/BSC-Sportplatz,bus,{'10'},"52.48592765814362, 13.284252743983183",nan,['10'],
595,Hermann-Duncker-Strasse,strassenbahn,"{'82', '21'}","52.4789566,13.5234316",Q65951921,"['21', '82']",
596,Hermannplatz,bus,"{'41', '91', '95'}","52.48778872855567, 13.425393480017616",,,
597,Hermannplatz,u-bahn,"{'8', '7'}","52.48629,13.42455",Q658929,"['8', '7']",
598,Hermannstrasse,bus,{'77'} ; {'65'},"52.466431974988886, 13.431932810613912 ; 52.46646251945033, 13.431890719360734",,,
599,Hermannstrasse/U-Bhf. Boddinstrasse,bus,{'4'},"52.48013245590942, 13.425241582806905",nan,['4'],
600,Hermsdorf,s-bahn,{'152'},"52.6178,13.3069",Q263189,,
601,Hermsdorfer Damm,bus,{'15'} ; {'12'},"52.599883148643556, 13.281299020234579 ; 52.622436342455615, 13.312864109919186",nan,"['15']+ ['12', '12E']",
602,Hermsdorfer Friedhof,bus,{'15'},"52.62649354690516, 13.290747444282744",nan,['15'],
603,Hermsdorfer Strasse,bus,"{'22', '12'} ; {'14'}","52.604616135087134, 13.326600468324967 ; 52.59358134270866, 13.321281253843008",,,
604,Hertzbergplatz,bus,{'95'},"52.477487105395774, 13.448598156816837",nan,['95'],
605,Herzbergstrasse,bus,{'30'},"52.52658888540259, 13.490778333520318",nan,['30'],
606,Herzbergstrasse,strassenbahn,"{'12', '3'} ; {'17', '20', '15'}","52.52668864635021, 13.479824769123358 ; 52.52657851285749, 13.490537826697876",,,
607,Hessenwinkel,bus,{'61'},"52.430136769038455, 13.730987779637607",nan,['61'],
608,Heubnerweg,bus,{'87'},"52.52334631976074, 13.288644133285885",nan,['87'],
609,Neuenhagen,s-bahn,{'100'},"52.5208,13.7003",Q7001614,,
610,Hildburghauser Strasse,bus,"{'30', '11'} ; {'2'}","52.41253144764427, 13.36143480263765 ; 52.41593114068781, 13.34175325482013",,,
611,Hildegardstrasse,bus,{'1'},"52.48185906011362, 13.320391438761659",nan,['1'],
612,Hindenburgdamm,bus,{'84'} ; {'88'},"52.43138305228653, 13.309681949641572 ; 52.45352507850236, 13.315671490206539",nan,['84']+ ['88'],
613,Hindenburgdamm/Wiesenbaude,bus,{'11'},"52.430495242672045, 13.31180861060395",nan,['11'],
614,Hirschgarten,s-bahn,{'105'},"52.4579,13.6032",Q4892435,,
615,Hirschgarten,strassenbahn,"{'84', '25'}","52.4518533,13.6006245",Q66360740,"['84', '25']",
616,Ho-Chi-Minh-Strasse,bus,"{'54', '48'}","52.5330704220753, 13.4761025820549",['54'],,
617,Ho-Chi-Minh-Strasse,strassenbahn,"{'19', '18', '15'} ; {'12', '63', '11', '20'}","52.52667662778445, 13.479846111733366 ; 52.53614337349791, 13.473491168269483",,,
618,Hochmeisterplatz,bus,{'4'},"52.49468637986547, 13.301254684721862",nan,['4'],
619,Hoeferstrasse,bus,{'61'},"52.56542487024234, 13.32854185936055",,,
620,Hoeppnerstrasse,bus,{'96'},"52.47246448756941, 13.377940520811295",nan,['96'],
621,Hoevelstrasse,bus,{'62'},"52.44352585442774, 13.502982371335742",nan,['62'],
622,Hohen Neuendorf,s-bahn,{'140'},"52.6684,13.287",Q4500489,,
623,"Hohenschönhausen, Chemie-Handel",bus,{'48'},"52.54635511419105, 13.519416309000189",nan,['48'],
624,"Hohenschönhausen, Degnerstrasse",bus,{'53'},"52.54984208715898, 13.49807918181441",nan,['53'],
625,"Hohenschönhausen, Gartenstadt",strassenbahn,{'63'},"52.5508672,13.5094994",Q65555882,['63'],
626,Hohenschönhauser Strasse,strassenbahn,"{'3', '20'}","52.5359329,13.4729468",Q65553684,,
627,Hohenstaufenstrasse,bus,"{'73', '85'}","52.49444389446449, 13.345941313199432",,,
628,Hohenzollerndamm,bus,"{'50', '65'}","52.476835205459196, 13.28097752710442",nan,"['65', '50']",
629,Hohenzollernplatz,u-bahn,{'2'},"52.493888888889,13.325",Q571570,['2'],
630,Hohenzollernring,bus,"{'55', '97', '56', '54'}","52.55569430282622, 13.207589665448262",nan,"['55', '97', '56', '54']",
631,Holländer Strasse/Friedhöfe,bus,{'64'},"52.56208059904821, 13.35153256635908",,,
632,Holländerstrasse,bus,"{'8', '12'}","52.565215912186005, 13.335535213908962",nan,"['8', '12', '12E']",
633,Holteistrasse,bus,{'30'},"52.50859353995203, 13.466288145839554",nan,['30'],
634,Holteistrasse,strassenbahn,"{'13', '21'}","52.5088235,13.465969",Q65675805,"['13', '21']",
635,Holzhauser Strasse,bus,{'15'},"52.587596015660594, 13.323924613516958",,,
636,Holzhauser Strasse,u-bahn,{'6'},"52.575833333333,13.296111111111",Q557566,,
637,Hoppegarten,s-bahn,{'100'},"52.5183,13.6734",Q15197357,,
638,Hotel,bus,{'361'},"52.386411754827485, 13.510058655526867",nan,['361'],
639,Hranitzkystrasse,bus,"{'32', '11'}","52.42251302643871, 13.370742695013",nan,"['11', '32']",
640,Hufelandstrasse,bus,{'57'},"52.5330277403084, 13.429355314635904",,,
641,Hultschiner Damm,bus,{'8'},"52.47711373957008, 13.600598140620137",nan,['8'],
642,Humannplatz,strassenbahn,{'70'},"52.5493627,13.4213646",Q65962652,['70'],
643,Humboldt-Krankenhaus,bus,{'64'},"52.57241175917693, 13.347438523711851",nan,['64'],
644,Humboldthain,s-bahn,"{'152', '153'}","52.5451,13.3796",Q481276,,
645,Hundekehlestrasse,bus,{'10'},"52.47548162130776, 13.290308772196097",nan,['10'],
646,Hussitenstrasse,bus,{'90'},"52.543519616170016, 13.380622732828188",,,
647,Hutten-/Turmstrasse,bus,{'23'},"52.52739659116741, 13.328686515745709",nan,['23'],
648,Huttenstrasse,bus,{'24'},"52.52743600724727, 13.328636640111993",nan,['24'],
649,Huttenstrasse/Turmstrasse,bus,{'89'},"52.52742057228689, 13.328649305337452",nan,['89'],
650,Händelplatz,bus,"{'85', '84'}","52.449992542295014, 13.315419307645962",nan,"['85', '84']",
651,Hänselstrasse,bus,{'67'},"52.47002488925071, 13.480826366857992",nan,['67'],
652,"Hönow, Dorf ; Thälmannstrasse",bus,{'44'},"52.54518016764201, 13.638723222029224 ; 52.534521264143414, 13.631328653858786",,,
653,"Hönow, Nord",bus,{'44'},"52.55708326027787, 13.633254033658826",nan,['44'],
654,Hönower Strasse,bus,{'95'},"52.52476956100983, 13.621725524067443",,,
655,Hönower Wiesenweg,strassenbahn,"{'82', '13'}","52.484276289226976, 13.505820970561828",nan,"['13', '21', '82']",
656,Hüttenweg,bus,{'60'},"52.45351715177107, 13.272228537845908",nan,['60'],
657,Hüttigpfad,bus,{'23'},"52.53962429902484, 13.326765783829195",nan,['23'],
658,ICC/Ausstellungshallen,bus,"{'69', '4', '66'}","52.50459502336341, 13.279503842419016",,,
659,ICC/Omnibusbahnhof,bus,"{'10', '4', '65', '92'}","52.50658970412032, 13.279680093135237",,,
660,IFA-Vertrieb,bus,{'96'},"52.50272647424267, 13.505857698408706",nan,['96'],
661,Idastrasse,bus,{'50'},"52.58266489586784, 13.412728238001582",,,
662,Illigstrasse,bus,"{'82', '30'}","52.39764788718754, 13.385139222911588",,,
663,Ilsenburger Strasse,bus,{'89'},"52.525749229554776, 13.30988310299495",,,
664,Im Rosengrund,bus,{'93'},"52.44087911818233, 13.420504830698073",,,
665,Imbrosweg,bus,{'77'},"52.4434814865469, 13.39865333135108",,,
666,Indische Strasse,bus,{'89'},"52.55400429683892, 13.35885680761456",,,
667,Industriestrasse,bus,{'77'},"52.45533837253151, 13.40987433123687",,,
668,Innsbrucker Platz,bus,{'65'},"52.478545508234895, 13.34405868604117",nan,['65'],
669,Innsbrucker Platz,u-bahn,{'4'},"52.4786,13.3439",Q10275871,,
670,Institut für Lehrerbildung,strassenbahn,"{'26', '21', '25', '19'}","52.451002710524044, 13.571970685250104",nan,"['26', '19', '21', '85', '25', '82']",
671,Insulaner/Sternwarte,bus,{'68'},"52.45903385884367, 13.346731480101557",,,
672,Invalidenstrasse,bus,"{'78E', '78'} ; {'83'} ; {'57', '59'}","52.53056312073795, 13.383072771001865 ; 52.52599670912879, 13.367844915563413 ; 52.53056312073795, 13.383072771001865",,,
673,"Invalidenstrasse, Post",strassenbahn,"{'18', '46', '70', '11'}","52.53054048542779, 13.383024758240026",,,
674,"Invalidenstrasse, Post",strassenbahn,{'22'},"52.53054048542779, 13.383024758240026",,,
675,Isoldestrasse,bus,"{'18', 'E'}","52.419265807632776, 13.18907469",nan,"['E', '18']",
676,Jacques-Duclos-Strasse,bus,{'30'},"52.52044449240082, 13.47956421096199",nan,['30'],
677,Jaczostrasse,bus,"{'97', '34'}","52.51421725408393, 13.191015928298432",nan,"['97', '34']",
678,Jafféstrasse/Deutschlandhalle,bus,{'69'},"52.49962817740136, 13.26898769147191",nan,['69'],
679,Jakob-Kaiser-Platz,bus,"{'99', '21', '62', '9', '55', '65', '72'}","52.534788166140615, 13.293539740189868",,,
680,Jakob-Kaiser-Platz,u-bahn,{'7'},"52.53633333333333,13.29336111111111",Q638526,['7'],
681,Jannowitzbrücke,s-bahn,"{'143', '100', '115', '105', '110'}","52.514822222222,13.41795",Q27955427,,
682,Jansenstrasse,bus,{'14'},"52.584686526680464, 13.334842370084557",nan,['14'],
683,Jebensstrasse/Amerikahaus,bus,{'23'},"52.50679676645561, 13.331137587984307",nan,"['23', '54']",
684,Jebenstrasse/Amerikahaus,bus,{'54'},"52.50679676645561, 13.331137587984307",,,
685,Jerusalemer Strasse,bus,{'32'},"52.51087934454085, 13.395833696965838",,,
686,Joachim-Friedrich-Strasse,bus,{'19'},"52.49798639251364, 13.2962135822083",,,
687,Joachim-Friedrich-Strasse,bus,"{'69', '29'} ; {'4'}","52.49795053611048, 13.296208849846598 ; 52.49592833161554, 13.29595292615724",nan,"['69', '29', '4']+ ['19']",
688,Joachimstaler Strasse,bus,{'69'} ; {'66'},"52.50045802765673, 13.3307652314023 ; 52.50531751103634, 13.331527378112007 ",,,
689,Joachimstrasse,bus,{'38'},"52.40316589631168, 13.57664158970399",,,
690,Johannes-Diekmann-Strasse,bus,{'7'},"52.63183664861537, 13.33891637728793",nan,['7'],
691,Johannisthaler Chaussee,bus,{'47'},"52.45136033294721, 13.488299619950027",nan,['47'],
692,Johannisthaler Chaussee,u-bahn,{'7'},"52.429166666667,13.453333333333",Q638553,,
693,Johanniterstrasse,bus,{'95'},"52.4964129290161, 13.398664078305833",nan,['95'],
694,John-F.-Kennedy-Platz,bus,{'4'},"52.484744961721695, 13.345157012411544",,,
695,John-F.-Kennedy-Platz,bus,"{'73', '74', '16'}","52.484744961721695, 13.345157012411544",,,
696,John-Locke-Strasse,bus,{'76E'},"52.392595230763796, 13.398057966921561",nan,['76E'],
697,John-Schehr-Strasse,bus,{'9'},"52.53535918214356, 13.43910011271603",nan,['9'],
698,Josef-Nawrocki-Strasse,strassenbahn,{'84'},"52.4466984,13.6285669",Q66360920,,
699,Josef-Orlopp-Strasse,strassenbahn,"{'20', '15'}","52.5236942,13.4996388",Q66015311,,
700,Jugenderholungsheim,bus,{'3'},"52.42617111269117, 13.161450253323418",nan,['3'],
701,Jungfernheide,u-bahn,{'7'},"52.5307879,13.3006301",Q19951075,['7'],
702,Jungfernstieg,bus,{'17'},"52.42812725440389, 13.325285480034943",nan,['17'],
703,Jägerstrasse,bus,"{'27', '8'}","52.48596831477271, 13.574167191759361",nan,"['8', '27']",
704,Jägerstrasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4727253,13.7302613",Q66551064,,
705,Kadettenweg,bus,{'84'},"52.432433042743625, 13.299187162075915",nan,['84'],
706,Kadiner Strasse,bus,{'34'},"52.512930124903306, 13.449920153878788",,,
707,Kaiser-Friedrich-Strasse,bus,"{'74', '66', '92'}","52.506780325531686, 13.30234182337291",,,
708,Kaiser-Wilhelm-Platz,bus,"{'4', '84', '83', '48'}","52.486329247981715, 13.35655627172785",,,
709,Kaiserdamm,u-bahn,{'1'},"52.51,13.2822",Q656409,['1'],
710,Kaisereiche,bus,"{'85', '25'}","52.46896806014468, 13.332614886077709","nan, nan","['85', '75', '25'], ['48']",
711,Kaisereiche ; Breslauer Platz/Rathaus Friedenau,bus,{'48'},"52.46896806014468, 13.332614886077709 ; 52.472258296062634, 13.3361067794",,,
712,Kaisereiche/Schmiljanstrasse,bus,{'17'},"52.469010135703016, 13.33250958104903",nan,['17'],
713,Kaiserin-Augusta-Allee,bus,"{'89'} ; {'72'}","52.52572924294773, 13.306185767937748 ; 52.5258261049782, 13.318304966764401",,,
714,Kaiserin-Augusta-Strasse,u-bahn,{'6'},"52.460152777778,13.384577777778",Q559226,['6'],
715,Kaiserstrasse,bus,{'76'},"52.445113831328655, 13.374035945478568",,,
716,Kalkberger Strasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4722942,13.7377538",Q66551067,,
717,Kanalbrücke,strassenbahn,{'84'},"52.42565024524898, 13.545298469936332",nan,['84'],
718,Kantstrasse,bus,"{'21'} ; {'1'} ; {'9', '60', '69'}","52.50678948797454, 13.296163386390713 ; 52.50629342560052, 13.313913567555115 ; 52.50531853853559, 13.331554843104856",,,
719,Karl Marx-Allee,bus,{'32'},"52.51796623612338, 13.432923587088723",nan,['32'],
720,Karl-Bonhoeffer-Nervenklinik,bus,"{'62', '14'}","52.57804915259495, 13.332858932266909",nan,"['62', '14']",
721,Karl-Elsasser-Strasse,bus,"{'73', '25'}","52.45771842683871, 13.4252471484758",,,
722,Karl-Kunger-Strasse,bus,{'64'},"52.491648564897346, 13.44665797007497",nan,['64'],
723,Karl-Liebknecht-Strasse,bus,{'57'},"52.52700439922152, 13.415594245385797",nan,['57'],
724,Karl-Maron-Strasse,s-bahn,{'101'},"52.53556,13.53556",Q2180548,,
725,Karl-Marx-Allee,bus,{'40'},"52.51831920404112, 13.430003655626638",nan,['40'],
726,Karl-Marx-Strasse,u-bahn,{'7'},"52.476111111111,13.439166666667",Q519494,['7'],
727,Karlshorst,s-bahn,{'105'},"52.4808,13.5258",Q111327045,,
728,Karolinenstrasse,bus,"{'13', '20'}","52.597959693433545, 13.275023334530093",nan,"['13', '20']",
729,Karow,s-bahn,"{'141', '143'}","52.615,13.4692",Q800480,,
730,Karower Strasse,bus,"{'42', '31'}","52.632657192071434, 13.500197142047304",,,
731,Karwendelstrasse,bus,{'84'},"52.43340354690581, 13.3072909155276",nan,['84'],
732,Kaserne Napoleon,bus,{'62'},"52.561238739799634, 13.32543368870084",nan,['62'],
733,Kaserne Südtor,bus,"{'8', '21', '62'}","52.55685969560147, 13.3084342409763",nan,"['8', '62', '21']",
734,Kastanienallee,strassenbahn,{'22'},"52.591203008238026, 13.38485912150649",,,
735,Katzbach-/Boelckestrasse,bus,{'4'},"52.485085800545285, 13.37658958301417",nan,['4'],
736,Kaulsdorf,s-bahn,{'100'},"52.5121,13.5904",Q800478,,
737,Kaulsdorfer Strasse,bus,{'68'},"52.46039451596403, 13.579989999006296",,,
738,Kettinger Strasse,bus,{'52'},"52.413417179153015, 13.396063625312399",,,
739,Kieler Strasse,bus,{'17'},"52.45900263211566, 13.322779054057017",,,
740,Kienberg,bus,{'38'},"52.3517661544751, 13.549307007329256",,,
741,Kienitzer Strasse,bus,"{'4', '91'}","52.476105470646026, 13.426835505238055",,,
742,Kirchhainer Damm,bus,{'82'},"52.38291233701996, 13.413014605392261",,,
743,Kirchstrasse,bus,{'60'} ; {'90'},"52.47415366087044, 13.294490182531689 ; 52.52453033982485, 13.349602811171122",,,
744,Kisselnallee,bus,{'63'},"52.55649278406277, 13.188691953356178",nan,['63'],
745,Kissingenplatz,bus,{'52'},"52.56737310947877, 13.422339887399149",,,
746,Kissingenstrasse,bus,{'52'},"52.56794246263401, 13.427626602915375",nan,['52'],
747,Kladow Hottengrund,bus,{'35'},"52.44607416847932, 13.126300435760513",nan,['35'],
748,"Kladow, Ritterfelddamm",bus,{'34'},"52.45434181256702, 13.144364323200607",nan,['34'],
749,Klausenerplatz,bus,"{'54', '87'}","52.51920997381545, 13.291921994814121",nan,"['87', '54']",
750,Kleistpark,u-bahn,{'7'},"52.490555555556,13.360277777778",Q571161,['7'],
751,Klement-Gottwald-Allee,bus,"{'45', '55'}","52.55009811835956, 13.459044786589162",nan,"['45', '55']",
752,Klement-Gottwald-Allee,strassenbahn,{'70'},"52.553895463463604, 13.467472780449688",nan,"['70', '29']+ ['70', '29']",
753,Klingsorstrasse,bus,"{'84', '32', '17', '30', '88', '86', '33'}","52.45309021884074, 13.33121103955973",nan,"['32', '88', '86', '84', '17', '30', '33']",
754,Klinikum Steglitz,bus,{'88'},"52.44415720118784, 13.321367176792748",nan,['88'],
755,Klinikum Westend,bus,{'54'},"52.5186331579093, 13.276978139965799",nan,['54'],
756,"Kloster ""Zum guten Hirten""",bus,{'32'},"52.41554832810355, 13.361688446214297",nan,['32'],
757,Kloster-Zinna-Strasse,bus,{'79'},"52.4026890932609, 13.412748029411977",nan,['79'],
758,Klosterstrasse,bus,{'31'},"52.53289799933526, 13.198455992466016",nan,"['80', '31']",
759,Klosterstrasse,u-bahn,{'A'},"52.516111111111,13.412222222222",Q657893,['A'],
760,Kluckstrasse,bus,{'29'},"52.505469929566765, 13.362407164396801",nan,['29'],
761,Knaackstrasse,strassenbahn,"{'72', '20', '71'}","52.5334285,13.4208487",Q65225141,"['71', '20', '72']",
762,Knesebeckstrasse,bus,{'53'},"52.428912094809505, 13.267664971836647",nan,['53'],
763,Kniprodeallee,strassenbahn,{'70'},"52.55328910288231, 13.479535430290078",nan,['70'],
764,Kochstrasse,u-bahn,{'6'},"52.505897222222,13.390611111111",Q201849,['6'],
765,Koenigsallee/Hagenplatz,bus,{'19'},"52.483388672241965, 13.265817428647791",nan,['19'],
766,Kohlhasenbrück,bus,{'18'},"52.399386850068794, 13.141401147548066",nan,['18'],
767,Kollostrasse,bus,{'33'},"52.447619832052744, 13.392134381284215",nan,['33'],
768,Kolonie Hasenheide,bus,{'13'},"52.523483453205884, 13.18426784659892",nan,['13'],
769,Kolonie Waldfrieden,bus,{'63'},"52.56289979723415, 13.165640324141387",nan,['63'],
770,Koloniestrasse,bus,"{'89', '61'}","52.556442893073715, 13.37759581883847",nan,"['61', '89']",
771,Kolonnenstrasse,bus,{'84'},"52.48620930513327, 13.360839456594093",nan,['84'],
772,Konradshöher Strasse,bus,{'13'},"52.59991005182659, 13.252027971230675",,,
773,Konstanzer Strasse,u-bahn,{'7'},"52.494166666667,13.309722222222",Q571019,,
774,Koppenstrasse,bus,{'40'},"52.52031492444476, 13.437941993338312",,,
775,Kormoranweg,bus,{'25'},"52.437654867207655, 13.456577084623888",nan,['25'],
776,Kosleckweg,bus,{'33'},"52.44733571636485, 13.39571835610992",nan,['33'],
777,Kottbusser Damm,u-bahn,{'8'},"52.493055555556,13.421944444444",Q666868,,
778,Kottbusser Tor,u-bahn,"{'8', '1'}","52.499166666667,13.418055555556",Q819768,"['1', '8']",
779,Kraftwerk,bus,{'96'},"52.4881374,13.4958685",,,
780,Kraftwerk,strassenbahn,"{'82', '13', '21'}","52.4881374,13.4958685",Q66079524,,
781,Kraftwerksanlagenbau,strassenbahn,{'18'},"52.52553829153204, 13.5318348679349",,,
782,Krahmerstrasse,bus,{'84'},"52.43794764888544, 13.31545324667399",nan,['84'],
783,Krampnitzer Weg,bus,{'35'},"52.45227343259078, 13.13842230425098",nan,"['35', '35E']",
784,Krankenhaus,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4473014,13.761517",Q66977234,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],
785,Krankenhaus Friedrichshain,strassenbahn,"{'18', '11'}","52.5240828011387, 13.439894998692047",,,
786,Krankenhaus Köpenick,bus,{'27'},"52.4388396,13.5920763",nan,['27'],
787,Krankenhaus Moabit,bus,"{'24', '70'}","52.52631363859675, 13.347762408358612",nan,"['24', '70']",
788,Krankenhaus Oskar-Helene-Heim,bus,{'18'},"52.4491965892725, 13.2695820679902",nan,"['60', '18']",
789,Kranoldplatz,bus,"{'96', '17', '53', '11'}","52.427774762936416, 13.326473583049795",nan,"['11', '53', '96', '17']",
790,Krematorium,bus,{'67'},"52.46067580978568, 13.494054512249367",nan,['67'],
791,Krematorium Ruhleben,bus,"{'56', '54', '35', '5', '31'}","52.52776167394749, 13.231812082714828",nan,"['80', '35', '54', '5', '31', '56']",
792,Kreuzbergstrasse,bus,{'28'},"52.48940663862394, 13.376689964763667",nan,['28'],
793,Kronprinzessinenweg,bus,{'18'},"52.41996044157457, 13.17530987707389",nan,['18'],
794,Kronprinzessinnenweg,bus,{'6'},"52.4411639332932, 13.200183380526358",,,
795,Krottnaurerstrasse,bus,{'53'},"52.434048198019276, 13.206642741771725",nan,['53'],
796,Krumme Lanke,u-bahn,{'2'},"52.443333333333,13.241388888889",Q663945,['2'],
797,Kröver Strasse,bus,"{'43', '53'}","52.51971182588689, 13.530856945332832",,,
798,Krüllsstrasse,bus,"{'65', '64', '66'}","52.492630497557684, 13.448240154824834",nan,"['65', '66', '64']",
799,Kuckhoffstrasse,strassenbahn,{'46'},"52.5840207,13.4029654",Q65032797,,
800,Kufsteiner Strasse,bus,{'74'},"52.48826623558626, 13.33693619757706",,,
801,Kulturhaus,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.47210371967514, 13.77858363359214",,,
802,Kuno-Fischer-Strasse,bus,{'66'},"52.506627368592966, 13.289283045690706",nan,['94'],
803,Kurfürstendamm,bus,"{'10', '21', '1'}","52.498023305214666, 13.296217571157966",nan,"['21', '1', '10']",
804,Kurfürstendamm/Rathenauplatz,bus,"{'29', '19'}","52.49485378033746, 13.28551741139731",nan,"['4']+ ['19', '29']",
805,Kurfürstendamm/Rathenauplatz.,bus,{'4'},"52.49485378033746, 13.28551741139731",,,
806,Kurfürstenstrasse,bus,{'33'} ; {'29'},"52.445643034300396, 13.36805209564975 ; 52.503162309862205, 13.349890336949962",,,
807,Kurt-Fischer-Platz,bus,{'33'},"52.57973292845757, 13.398330728468228",nan,['33'],
